index,x,y,speed,distance,direction,event,jerseyNumber,team,playId
135015,62.46,27.97,5.17,0.55,326.44,pass_forward,53.0,away,2155
135041,52.2,38.7,4.35,0.45,305.8,pass_arrived,53.0,away,2155
135044,51.18,39.39,3.76,0.39,303.87,pass_outcome_caught,53.0,away,2155
135095,75.27,26.2,2.92,0.32,43.58,pass_forward,95.0,away,2155
135121,74.21,34.2,3.32,0.38,304.08,pass_arrived,95.0,away,2155
135124,73.29,34.66,3.19,0.33,297.42,pass_outcome_caught,95.0,away,2155
135175,63.9,33.98,5.71,0.57,282.77,pass_forward,26.0,away,2155
135201,46.83,40.38,5.83,0.61,305.49,pass_arrived,26.0,away,2155
135204,45.51,41.52,5.27,0.56,308.91,pass_outcome_caught,26.0,away,2155
135255,73.36,21.01,0.27,0.07,288.41,pass_forward,98.0,away,2155
135281,66.39,24.37,2.79,0.29,298.43,pass_arrived,98.0,away,2155
135284,65.63,24.75,2.5,0.29,299.36,pass_outcome_caught,98.0,away,2155
135335,59.55,46.5,7.64,0.76,286.32,pass_forward,21.0,away,2155
135361,38.11,53.1,7.03,0.72,290.55,pass_arrived,21.0,away,2155
135364,36.18,53.83,6.27,0.68,290.22,pass_outcome_caught,21.0,away,2155
135415,66.67,20.45,4.09,0.46,340.0,pass_forward,23.0,away,2155
135441,57.84,30.88,4.34,0.45,308.34,pass_arrived,23.0,away,2155
135444,56.89,31.67,3.83,0.4,308.49,pass_outcome_caught,23.0,away,2155
135495,57.48,5.14,7.17,0.76,255.43,pass_forward,47.0,away,2155
135521,39.32,4.34,4.75,0.49,278.13,pass_arrived,47.0,away,2155
135524,38.01,4.59,4.04,0.42,280.74,pass_outcome_caught,47.0,away,2155
135575,47.31,28.5,7.15,0.72,327.66,pass_forward,43.0,away,2155
135601,37.17,49.04,8.2,0.85,346.37,pass_arrived,43.0,away,2155
135604,36.83,51.53,7.68,0.84,349.33,pass_outcome_caught,43.0,away,2155
135655,77.05,23.93,0.32,0.05,292.42,pass_forward,8.0,home,2155
135681,77.26,22.87,0.46,0.03,197.24,pass_arrived,8.0,home,2155
135684,77.24,22.77,0.49,0.04,217.7,pass_outcome_caught,8.0,home,2155
135735,60.06,26.06,5.99,0.64,230.86,pass_forward,82.0,home,2155
135761,55.23,16.06,1.07,0.08,196.75,pass_arrived,82.0,home,2155
135764,55.18,15.91,0.54,0.03,199.39,pass_outcome_caught,82.0,home,2155
135815,75.52,25.62,1.53,0.16,57.74,pass_forward,61.0,home,2155
135841,73.81,28.95,2.13,0.24,298.16,pass_arrived,61.0,home,2155
135844,73.21,29.27,2.1,0.22,295.32,pass_outcome_caught,61.0,home,2155
135895,62.22,34.0,6.87,0.71,283.58,pass_forward,17.0,home,2155
135921,44.11,41.06,6.66,0.68,309.51,pass_arrived,17.0,home,2155
135924,42.68,42.42,6.29,0.65,314.31,pass_outcome_caught,17.0,home,2155
135975,77.15,22.1,1.3,0.13,18.57,pass_forward,71.0,home,2155
136001,73.94,22.91,1.55,0.17,261.08,pass_arrived,71.0,home,2155
136004,73.43,22.8,1.66,0.18,258.44,pass_outcome_caught,71.0,home,2155
136055,76.67,25.27,1.23,0.14,120.45,pass_forward,74.0,home,2155
136081,75.68,27.27,1.54,0.16,305.31,pass_arrived,74.0,home,2155
136084,75.25,27.51,1.6,0.16,300.13,pass_outcome_caught,74.0,home,2155
136135,67.3,20.66,3.09,0.46,344.53,pass_forward,19.0,home,2155
136161,64.94,28.54,0.79,0.0,344.62,pass_arrived,19.0,home,2155
136164,64.94,28.54,0.05,0.0,32.24,pass_outcome_caught,19.0,home,2155
136215,59.83,48.24,8.52,0.87,284.96,pass_forward,14.0,home,2155
136241,38.69,53.41,6.71,0.69,290.2,pass_arrived,14.0,home,2155
136244,36.76,54.1,6.25,0.69,290.04,pass_outcome_caught,14.0,home,2155
136295,74.41,21.89,0.41,0.14,108.5,pass_forward,62.0,home,2155
136321,68.3,23.49,3.75,0.39,289.21,pass_arrived,62.0,home,2155
136324,67.24,23.85,3.7,0.37,287.59,pass_outcome_caught,62.0,home,2155
136375,57.24,4.23,8.15,0.83,259.47,pass_forward,33.0,home,2155
136401,39.26,3.67,4.84,0.49,277.14,pass_arrived,33.0,home,2155
136404,37.89,3.87,4.3,0.44,279.53,pass_outcome_caught,33.0,home,2155
136455,74.38,25.09,1.24,0.15,20.39,pass_forward,65.0,home,2155
136481,71.16,27.97,2.52,0.3,300.8,pass_arrived,65.0,home,2155
136484,70.34,28.43,2.77,0.32,297.89,pass_outcome_caught,65.0,home,2155
140024,34.55,33.31,2.11,0.28,203.47,pass_forward,94.0,away,2241
140028,34.08,32.54,2.42,0.12,217.82,pass_arrived,94.0,away,2241
140086,37.51,24.16,1.54,0.22,267.28,pass_forward,57.0,away,2241
140090,36.42,24.15,2.71,0.44,264.52,pass_arrived,57.0,away,2241
140148,24.5,26.88,4.71,0.53,42.92,pass_forward,32.0,away,2241
140152,25.98,28.27,3.86,0.47,43.32,pass_arrived,32.0,away,2241
140210,26.14,37.81,3.59,0.45,23.98,pass_forward,53.0,away,2241
140214,26.71,38.94,2.25,0.21,25.6,pass_arrived,53.0,away,2241
140272,31.61,33.23,1.05,0.12,295.73,pass_forward,95.0,away,2241
140276,31.04,33.19,1.35,0.18,252.23,pass_arrived,95.0,away,2241
140334,25.42,11.68,0.77,0.09,301.95,pass_forward,26.0,away,2241
140338,25.15,12.38,1.56,0.23,341.23,pass_arrived,26.0,away,2241
140396,33.57,26.41,2.46,0.28,281.8,pass_forward,98.0,away,2241
140400,32.01,26.57,2.94,0.37,276.24,pass_arrived,98.0,away,2241
140458,22.1,40.18,1.25,0.1,206.84,pass_forward,21.0,away,2241
140462,22.12,39.58,1.39,0.17,180.76,pass_arrived,21.0,away,2241
140520,16.23,8.9,1.68,0.22,270.86,pass_forward,23.0,away,2241
140524,15.61,8.93,1.3,0.16,294.42,pass_arrived,23.0,away,2241
140582,23.24,44.24,4.47,0.49,322.97,pass_forward,47.0,away,2241
140586,21.75,45.54,4.35,0.51,308.26,pass_arrived,47.0,away,2241
140644,13.87,36.51,0.74,0.13,13.09,pass_forward,43.0,away,2241
140648,14.07,36.26,0.81,0.13,118.38,pass_arrived,43.0,away,2241
140706,35.81,30.65,0.95,0.12,272.8,pass_forward,8.0,home,2241
140710,35.48,30.66,0.87,0.06,254.74,pass_arrived,8.0,home,2241
140768,25.16,37.55,0.68,0.06,170.4,pass_forward,82.0,home,2241
140772,25.17,37.2,0.87,0.12,168.0,pass_arrived,82.0,home,2241
140830,32.67,32.73,1.2,0.21,335.25,pass_forward,61.0,home,2241
140834,32.3,33.14,0.99,0.11,297.6,pass_arrived,61.0,home,2241
140892,38.24,25.79,0.6,0.08,39.61,pass_forward,71.0,home,2241
140896,38.06,26.0,0.46,0.1,287.75,pass_arrived,71.0,home,2241
140954,35.13,32.72,1.22,0.16,183.64,pass_forward,74.0,home,2241
140958,34.96,32.22,1.07,0.11,206.45,pass_arrived,74.0,home,2241
141016,25.61,27.8,2.28,0.23,27.37,pass_forward,19.0,home,2241
141020,26.47,28.52,2.31,0.29,35.92,pass_arrived,19.0,home,2241
141078,35.06,26.74,1.83,0.19,276.01,pass_forward,75.0,home,2241
141082,33.96,26.82,2.71,0.31,275.26,pass_arrived,75.0,home,2241
141140,23.73,7.12,4.14,0.44,212.86,pass_forward,14.0,home,2241
141144,22.87,5.95,3.2,0.31,215.1,pass_arrived,14.0,home,2241
141202,30.87,7.56,0.69,0.07,155.59,pass_forward,11.0,home,2241
141206,30.93,7.34,0.54,0.06,152.71,pass_arrived,11.0,home,2241
141264,23.89,45.14,6.38,0.67,316.78,pass_forward,33.0,home,2241
141268,22.3,47.05,5.3,0.6,318.27,pass_arrived,33.0,home,2241
141326,33.99,27.41,0.9,0.13,288.83,pass_forward,65.0,home,2241
141330,33.61,27.8,1.43,0.16,300.05,pass_arrived,65.0,home,2241
143282,19.99,22.64,2.2,0.27,257.4,pass_forward,94.0,away,2297
143288,18.94,22.6,1.87,0.16,232.27,pass_arrived,94.0,away,2297
143295,18.16,20.94,2.14,0.22,198.97,pass_outcome_incomplete,94.0,away,2297
143341,9.47,14.61,3.46,0.35,147.22,pass_forward,32.0,away,2297
143347,11.28,13.11,3.76,0.41,128.38,pass_arrived,32.0,away,2297
143354,13.72,11.69,3.53,0.37,123.98,pass_outcome_incomplete,32.0,away,2297
143400,14.72,27.02,2.38,0.19,204.66,pass_forward,53.0,away,2297
143406,14.52,25.32,3.39,0.38,185.0,pass_arrived,53.0,away,2297
143413,14.45,22.26,3.92,0.46,179.25,pass_outcome_incomplete,53.0,away,2297
143459,27.43,28.62,2.48,0.28,114.36,pass_forward,95.0,away,2297
143465,28.76,28.15,2.12,0.2,131.06,pass_arrived,95.0,away,2297
143472,29.48,27.09,1.95,0.23,166.83,pass_outcome_incomplete,95.0,away,2297
143518,19.44,17.83,4.45,0.49,197.21,pass_forward,26.0,away,2297
143524,19.01,14.4,5.84,0.63,179.38,pass_arrived,26.0,away,2297
143531,19.88,9.73,5.85,0.64,169.47,pass_outcome_incomplete,26.0,away,2297
143577,27.43,33.41,1.24,0.21,55.04,pass_forward,98.0,away,2297
143583,27.8,33.79,0.2,0.03,144.88,pass_arrived,98.0,away,2297
143590,27.33,33.23,1.43,0.18,215.17,pass_outcome_incomplete,98.0,away,2297
143636,27.46,23.46,0.62,0.04,154.46,pass_forward,93.0,away,2297
143642,27.04,23.7,1.36,0.13,247.1,pass_arrived,93.0,away,2297
143649,25.52,23.08,2.8,0.34,232.36,pass_outcome_incomplete,93.0,away,2297
143695,18.31,45.54,2.29,0.26,302.0,pass_forward,21.0,away,2297
143701,17.28,46.85,1.88,0.25,313.43,pass_arrived,21.0,away,2297
143708,16.58,47.48,0.83,0.08,285.67,pass_outcome_incomplete,21.0,away,2297
143754,17.81,8.19,1.36,0.23,262.22,pass_forward,23.0,away,2297
143760,17.53,8.42,1.55,0.07,165.87,pass_arrived,23.0,away,2297
143767,18.73,6.15,4.15,0.5,155.45,pass_outcome_incomplete,23.0,away,2297
143813,19.02,35.74,2.64,0.27,227.75,pass_forward,47.0,away,2297
143819,17.92,33.84,3.77,0.43,199.01,pass_arrived,47.0,away,2297
143826,17.4,30.61,3.94,0.46,184.33,pass_outcome_incomplete,47.0,away,2297
143872,9.15,40.92,2.11,0.29,268.02,pass_forward,43.0,away,2297
143878,8.12,40.17,2.45,0.28,203.65,pass_arrived,43.0,away,2297
143885,8.04,37.41,3.89,0.44,175.66,pass_outcome_incomplete,43.0,away,2297
143931,30.45,28.19,0.69,0.07,161.79,pass_forward,8.0,home,2297
143937,30.47,27.93,0.5,0.03,171.17,pass_arrived,8.0,home,2297
143944,30.54,27.63,0.36,0.05,164.83,pass_outcome_incomplete,8.0,home,2297
143990,21.35,44.02,5.45,0.63,348.32,pass_forward,82.0,home,2297
143996,20.94,47.05,3.99,0.43,349.81,pass_arrived,82.0,home,2297
144003,20.4,48.93,1.7,0.17,348.28,pass_outcome_incomplete,82.0,home,2297
144049,27.71,32.4,0.99,0.2,52.98,pass_forward,61.0,home,2297
144055,28.21,32.81,0.12,0.07,64.76,pass_arrived,61.0,home,2297
144062,27.71,32.47,1.03,0.15,215.89,pass_outcome_incomplete,61.0,home,2297
144108,18.61,24.84,2.41,0.3,291.81,pass_forward,17.0,home,2297
144114,17.87,24.28,2.12,0.23,218.34,pass_arrived,17.0,home,2297
144121,17.27,21.84,3.23,0.39,194.34,pass_outcome_incomplete,17.0,home,2297
144167,28.24,24.68,0.48,0.08,109.47,pass_forward,71.0,home,2297
144173,27.94,24.58,0.49,0.08,244.97,pass_arrived,71.0,home,2297
144180,27.32,24.37,1.04,0.09,246.83,pass_outcome_incomplete,71.0,home,2297
144226,28.13,33.0,1.06,0.16,67.38,pass_forward,74.0,home,2297
144232,28.6,33.19,0.53,0.05,38.07,pass_arrived,74.0,home,2297
144239,28.27,33.52,0.23,0.07,304.63,pass_outcome_incomplete,74.0,home,2297
144285,19.64,10.98,3.5,0.48,319.14,pass_forward,19.0,home,2297
144291,18.31,12.69,2.61,0.29,328.59,pass_arrived,19.0,home,2297
144298,18.13,13.68,0.98,0.11,342.35,pass_outcome_incomplete,19.0,home,2297
144344,18.48,39.6,3.87,0.44,215.73,pass_forward,14.0,home,2297
144350,17.41,37.86,2.7,0.26,206.74,pass_arrived,14.0,home,2297
144357,17.13,36.61,1.61,0.15,181.41,pass_outcome_incomplete,14.0,home,2297
144403,27.49,27.25,1.46,0.17,70.3,pass_forward,62.0,home,2297
144409,28.36,27.38,1.07,0.15,99.35,pass_arrived,62.0,home,2297
144416,29.02,26.8,0.86,0.1,163.86,pass_outcome_incomplete,62.0,home,2297
144462,23.68,16.13,6.83,0.69,191.53,pass_forward,33.0,home,2297
144468,23.47,11.87,7.27,0.73,186.97,pass_arrived,33.0,home,2297
144475,22.93,6.56,7.01,0.76,191.53,pass_outcome_incomplete,33.0,home,2297
144521,27.66,29.22,1.33,0.15,104.83,pass_forward,65.0,home,2297
144527,28.17,28.79,0.71,0.07,115.84,pass_arrived,65.0,home,2297
144534,28.44,29.0,0.32,0.05,163.71,pass_outcome_incomplete,65.0,home,2297
150396,27.37,21.16,2.31,0.26,166.65,pass_forward,60.0,away,2393
150402,27.81,19.73,2.07,0.23,157.19,pass_outcome_incomplete,60.0,away,2393
150478,32.66,14.11,4.1,0.48,151.18,pass_forward,22.0,away,2393
150484,33.66,12.51,2.25,0.22,148.26,pass_outcome_incomplete,22.0,away,2393
150560,25.14,10.35,6.0,0.64,184.02,pass_forward,9.0,away,2393
150566,24.59,6.85,4.72,0.54,191.39,pass_outcome_incomplete,9.0,away,2393
150642,67.22,24.21,8.85,0.92,125.93,pass_forward,19.0,away,2393
150648,71.16,20.86,7.8,0.81,129.96,pass_outcome_incomplete,19.0,away,2393
150724,22.6,21.13,2.98,0.3,148.44,pass_forward,65.0,away,2393
150730,23.35,19.63,2.68,0.4,147.21,pass_outcome_incomplete,65.0,away,2393
150806,26.85,15.86,4.14,0.47,171.2,pass_forward,67.0,away,2393
150812,27.35,13.36,3.74,0.42,167.35,pass_outcome_incomplete,67.0,away,2393
150888,31.27,39.89,3.76,0.41,34.39,pass_forward,89.0,away,2393
150894,32.92,41.3,3.06,0.33,58.18,pass_outcome_incomplete,89.0,away,2393
150970,59.83,44.24,6.35,0.63,53.39,pass_forward,16.0,away,2393
150976,62.61,46.32,5.24,0.53,54.28,pass_outcome_incomplete,16.0,away,2393
151052,28.08,17.53,3.96,0.37,151.74,pass_forward,75.0,away,2393
151058,29.21,15.39,3.46,0.36,151.95,pass_outcome_incomplete,75.0,away,2393
151134,41.91,8.37,5.76,0.63,191.95,pass_forward,13.0,away,2393
151140,41.5,4.45,5.9,0.66,185.31,pass_outcome_incomplete,13.0,away,2393
151216,27.08,22.05,2.49,0.25,154.72,pass_forward,71.0,away,2393
151222,27.77,20.75,2.08,0.23,151.1,pass_outcome_incomplete,71.0,away,2393
151298,29.97,23.19,4.49,0.47,143.37,pass_forward,97.0,home,2393
151304,31.47,20.95,4.49,0.45,145.79,pass_outcome_incomplete,97.0,home,2393
151380,29.34,17.11,4.9,0.55,145.88,pass_forward,96.0,home,2393
151386,31.21,14.52,4.67,0.5,146.12,pass_outcome_incomplete,96.0,home,2393
151462,53.44,41.48,6.65,0.66,62.28,pass_forward,23.0,home,2393
151468,56.95,43.19,6.09,0.64,68.13,pass_outcome_incomplete,23.0,home,2393
151544,28.36,13.79,5.65,0.59,166.78,pass_forward,92.0,home,2393
151550,29.23,10.35,5.52,0.57,164.3,pass_outcome_incomplete,92.0,home,2393
151626,39.6,41.05,1.36,0.15,224.5,pass_forward,34.0,home,2393
151632,39.8,39.67,2.45,0.3,165.32,pass_outcome_incomplete,34.0,home,2393
151708,58.44,12.36,4.82,0.53,156.65,pass_forward,22.0,home,2393
151714,59.78,9.52,4.84,0.53,164.54,pass_outcome_incomplete,22.0,home,2393
151790,67.04,27.41,8.78,0.91,124.22,pass_forward,29.0,home,2393
151796,71.07,24.15,7.96,0.81,130.3,pass_outcome_incomplete,29.0,home,2393
151872,33.24,14.55,6.19,0.63,151.07,pass_forward,55.0,home,2393
151878,35.21,11.3,6.2,0.63,147.87,pass_outcome_incomplete,55.0,home,2393
151954,32.79,19.81,5.88,0.61,142.68,pass_forward,54.0,home,2393
151960,34.86,16.85,5.83,0.59,143.3,pass_outcome_incomplete,54.0,home,2393
152036,42.56,8.6,5.2,0.57,191.54,pass_forward,26.0,home,2393
152042,42.24,4.93,5.53,0.61,182.2,pass_outcome_incomplete,26.0,home,2393
152118,25.98,11.74,7.24,0.79,177.9,pass_forward,99.0,home,2393
152124,25.53,7.19,6.69,0.75,185.66,pass_outcome_incomplete,99.0,home,2393
156228,86.37,28.45,2.12,0.3,104.74,pass_forward,94.0,away,2476
156234,86.58,28.05,0.44,0.14,285.09,pass_arrived,94.0,away,2476
156235,86.42,27.97,0.81,0.18,285.93,pass_outcome_caught,94.0,away,2476
156286,83.8,19.2,1.12,0.17,53.4,pass_forward,57.0,away,2476
156292,83.56,19.78,1.14,0.15,301.7,pass_arrived,57.0,away,2476
156293,83.4,19.82,1.33,0.16,295.0,pass_outcome_caught,57.0,away,2476
156344,61.43,15.85,2.53,0.33,274.07,pass_forward,32.0,away,2476
156350,60.3,16.62,2.58,0.31,342.57,pass_arrived,32.0,away,2476
156351,60.27,16.94,2.84,0.31,350.62,pass_outcome_caught,32.0,away,2476
156402,71.65,30.2,3.5,0.33,357.57,pass_forward,53.0,away,2476
156408,72.59,32.85,4.97,0.56,11.07,pass_arrived,53.0,away,2476
156409,72.79,33.38,5.13,0.56,11.73,pass_outcome_caught,53.0,away,2476
156460,74.82,40.32,1.39,0.25,309.26,pass_forward,26.0,away,2476
156466,74.26,39.89,1.2,0.22,208.98,pass_arrived,26.0,away,2476
156467,74.23,39.63,1.2,0.26,204.4,pass_outcome_caught,26.0,away,2476
156518,82.29,24.72,2.04,0.22,11.72,pass_forward,98.0,away,2476
156524,82.15,26.0,2.67,0.28,334.39,pass_arrived,98.0,away,2476
156525,82.03,26.25,2.78,0.28,330.4,pass_outcome_caught,98.0,away,2476
156576,76.42,28.97,5.28,0.53,336.64,pass_forward,93.0,away,2476
156582,75.63,32.42,6.07,0.63,344.16,pass_arrived,93.0,away,2476
156583,75.52,33.11,5.97,0.69,345.09,pass_outcome_caught,93.0,away,2476
156634,73.73,46.91,2.73,0.3,268.37,pass_forward,21.0,away,2476
156640,71.4,46.73,2.83,0.39,247.99,pass_arrived,21.0,away,2476
156641,71.03,46.62,2.74,0.38,243.6,pass_outcome_caught,21.0,away,2476
156692,72.86,9.27,4.1,0.44,271.82,pass_forward,23.0,away,2476
156698,70.15,9.28,3.62,0.39,291.41,pass_arrived,23.0,away,2476
156699,69.75,9.34,3.53,0.4,295.85,pass_outcome_caught,23.0,away,2476
156750,74.53,18.71,1.89,0.21,262.4,pass_forward,47.0,away,2476
156756,73.43,19.15,2.64,0.29,320.66,pass_arrived,47.0,away,2476
156757,73.23,19.46,2.88,0.36,325.58,pass_outcome_caught,47.0,away,2476
156808,61.25,39.45,3.17,0.43,320.67,pass_forward,43.0,away,2476
156814,60.12,41.04,1.89,0.23,3.7,pass_arrived,43.0,away,2476
156815,60.19,41.24,1.81,0.21,17.63,pass_outcome_caught,43.0,away,2476
156866,86.36,24.69,0.35,0.05,8.25,pass_forward,8.0,home,2476
156872,86.41,24.94,0.41,0.04,317.32,pass_arrived,8.0,home,2476
156873,86.4,24.97,0.44,0.03,311.5,pass_outcome_caught,8.0,home,2476
156924,76.46,15.54,4.42,0.57,250.65,pass_forward,82.0,home,2476
156930,73.98,14.91,2.93,0.28,249.45,pass_arrived,82.0,home,2476
156931,73.74,14.8,2.61,0.26,248.65,pass_outcome_caught,82.0,home,2476
156982,83.83,26.14,1.46,0.14,75.48,pass_forward,61.0,home,2476
156988,84.22,26.24,0.85,0.04,23.43,pass_arrived,61.0,home,2476
156989,84.22,26.32,0.91,0.08,12.83,pass_outcome_caught,61.0,home,2476
157040,84.91,19.91,0.87,0.12,84.71,pass_forward,71.0,home,2476
157046,85.14,20.27,0.49,0.07,357.3,pass_arrived,71.0,home,2476
157047,85.12,20.35,0.54,0.08,342.59,pass_outcome_caught,71.0,home,2476
157098,86.19,27.49,2.14,0.31,108.77,pass_forward,74.0,home,2476
157104,87.35,26.77,0.99,0.1,122.09,pass_arrived,74.0,home,2476
157105,87.39,26.72,0.76,0.06,125.37,pass_outcome_caught,74.0,home,2476
157156,76.15,32.63,3.03,0.26,317.31,pass_forward,19.0,home,2476
157162,75.47,34.52,3.24,0.39,338.25,pass_arrived,19.0,home,2476
157163,75.36,34.91,3.28,0.41,340.5,pass_outcome_caught,19.0,home,2476
157214,72.65,11.25,5.91,0.65,281.22,pass_forward,14.0,home,2476
157220,68.94,11.97,5.29,0.58,291.37,pass_arrived,14.0,home,2476
157221,68.44,12.22,5.11,0.56,293.85,pass_outcome_caught,14.0,home,2476
157272,82.6,21.09,1.78,0.27,114.61,pass_forward,62.0,home,2476
157278,83.95,20.41,1.14,0.2,99.13,pass_arrived,62.0,home,2476
157279,83.94,20.45,0.87,0.04,95.14,pass_outcome_caught,62.0,home,2476
157330,73.67,42.61,6.97,0.73,307.53,pass_forward,11.0,home,2476
157336,69.93,45.04,6.97,0.76,298.19,pass_arrived,11.0,home,2476
157337,69.21,45.31,6.88,0.77,296.74,pass_outcome_caught,11.0,home,2476
157388,81.64,45.19,0.45,0.01,268.32,pass_forward,33.0,home,2476
157394,81.08,45.06,1.38,0.17,263.36,pass_arrived,33.0,home,2476
157395,80.9,45.03,1.54,0.19,263.66,pass_outcome_caught,33.0,home,2476
157446,83.32,23.94,1.33,0.2,62.28,pass_forward,65.0,home,2476
157452,84.2,24.58,1.15,0.17,18.52,pass_arrived,65.0,home,2476
157453,84.23,24.68,1.15,0.11,8.12,pass_outcome_caught,65.0,home,2476
157572,75.75,30.16,2.09,0.26,302.27,pass_forward,94.0,away,2504
157585,72.67,33.24,3.54,0.37,308.67,pass_arrived,94.0,away,2504
157588,71.77,33.87,3.67,0.33,303.52,pass_outcome_caught,94.0,away,2504
157653,83.73,28.72,3.09,0.35,77.84,pass_forward,57.0,away,2504
157666,86.22,29.13,0.78,0.09,37.47,pass_arrived,57.0,away,2504
157669,86.25,29.35,0.8,0.08,348.53,pass_outcome_caught,57.0,away,2504
157734,85.04,25.67,0.95,0.13,133.33,pass_forward,32.0,away,2504
157747,82.15,23.87,3.87,0.45,244.94,pass_arrived,32.0,away,2504
157750,80.95,23.25,4.14,0.46,247.84,pass_outcome_caught,32.0,away,2504
157815,82.76,30.29,4.39,0.52,66.74,pass_forward,53.0,away,2504
157828,86.47,31.59,1.73,0.21,65.7,pass_arrived,53.0,away,2504
157831,86.8,31.71,1.26,0.06,59.03,pass_outcome_caught,53.0,away,2504
157896,60.88,36.77,5.89,0.58,332.0,pass_forward,26.0,away,2504
157909,56.88,46.3,8.49,0.9,326.26,pass_arrived,26.0,away,2504
157912,55.27,48.54,8.31,0.93,320.83,pass_outcome_caught,26.0,away,2504
157977,80.93,31.93,1.91,0.25,115.05,pass_forward,98.0,away,2504
157990,81.67,29.57,1.3,0.16,202.77,pass_arrived,98.0,away,2504
157993,81.43,29.2,1.23,0.11,231.27,pass_outcome_caught,98.0,away,2504
158058,59.35,31.03,5.93,0.63,292.59,pass_forward,48.0,away,2504
158071,53.45,37.01,7.38,0.75,324.99,pass_arrived,48.0,away,2504
158074,52.27,39.03,7.68,0.79,326.11,pass_outcome_caught,48.0,away,2504
158139,60.63,15.88,3.41,0.33,302.37,pass_forward,21.0,away,2504
158152,57.32,19.26,3.94,0.4,328.69,pass_arrived,21.0,away,2504
158155,56.81,20.39,4.03,0.42,332.03,pass_outcome_caught,21.0,away,2504
158220,58.57,37.25,7.22,0.76,271.53,pass_forward,23.0,away,2504
158233,48.55,39.25,6.76,0.71,294.89,pass_arrived,23.0,away,2504
158236,46.8,40.1,6.25,0.62,303.3,pass_outcome_caught,23.0,away,2504
158301,68.68,43.62,4.94,0.49,314.84,pass_forward,47.0,away,2504
158314,62.67,47.43,6.4,0.64,287.79,pass_arrived,47.0,away,2504
158317,60.66,47.81,6.78,0.7,284.53,pass_outcome_caught,47.0,away,2504
158382,86.27,30.24,4.27,0.51,112.99,pass_forward,43.0,away,2504
158395,89.58,29.95,1.9,0.2,356.42,pass_arrived,43.0,away,2504
158398,89.34,30.7,2.99,0.31,331.82,pass_outcome_caught,43.0,away,2504
158463,83.19,29.62,0.74,0.07,135.59,pass_forward,8.0,home,2504
158476,84.56,28.2,1.18,0.12,160.09,pass_arrived,8.0,home,2504
158479,84.64,27.87,1.05,0.11,179.83,pass_outcome_caught,8.0,home,2504
158544,69.83,44.22,4.82,0.53,330.57,pass_forward,82.0,home,2504
158557,66.8,49.09,4.25,0.43,310.14,pass_arrived,82.0,home,2504
158560,65.78,49.91,4.34,0.44,300.91,pass_outcome_caught,82.0,home,2504
158625,77.54,29.96,0.22,0.07,211.8,pass_forward,61.0,home,2504
158638,76.45,31.59,2.42,0.25,313.34,pass_arrived,61.0,home,2504
158641,75.8,32.1,2.63,0.3,308.12,pass_outcome_caught,61.0,home,2504
158706,83.93,27.34,1.26,0.18,112.58,pass_forward,71.0,home,2504
158719,82.85,24.94,2.2,0.29,225.22,pass_arrived,71.0,home,2504
158722,82.27,24.52,2.13,0.22,234.05,pass_outcome_caught,71.0,home,2504
158787,84.91,30.41,3.17,0.39,121.84,pass_forward,74.0,home,2504
158800,86.93,29.02,0.63,0.07,85.25,pass_arrived,74.0,home,2504
158803,87.03,29.16,0.52,0.06,32.42,pass_outcome_caught,74.0,home,2504
158868,62.87,40.19,7.18,0.74,321.89,pass_forward,19.0,home,2504
158881,57.08,48.81,7.91,0.81,315.26,pass_arrived,19.0,home,2504
158884,55.41,50.51,7.96,0.78,309.34,pass_outcome_caught,19.0,home,2504
158949,58.16,36.68,8.28,0.87,273.06,pass_forward,14.0,home,2504
158962,48.37,38.13,5.48,0.58,280.63,pass_arrived,14.0,home,2504
158965,46.89,38.38,4.42,0.47,282.47,pass_outcome_caught,14.0,home,2504
159030,82.9,28.42,2.78,0.24,80.63,pass_forward,62.0,home,2504
159043,85.54,28.84,0.82,0.08,48.07,pass_arrived,62.0,home,2504
159046,85.63,29.01,0.7,0.07,347.87,pass_outcome_caught,62.0,home,2504
159111,61.12,15.02,4.13,0.42,308.15,pass_forward,11.0,home,2504
159124,59.24,19.32,2.93,0.34,343.62,pass_arrived,11.0,home,2504
159127,59.01,20.18,2.51,0.28,345.21,pass_outcome_caught,11.0,home,2504
159192,83.46,29.33,3.22,0.35,69.37,pass_forward,33.0,home,2504
159205,86.67,30.85,1.27,0.12,56.86,pass_arrived,33.0,home,2504
159208,86.88,30.98,0.65,0.06,39.01,pass_outcome_caught,33.0,home,2504
159273,79.82,32.28,1.53,0.17,24.02,pass_forward,65.0,home,2504
159286,79.17,34.03,2.12,0.24,301.76,pass_arrived,65.0,home,2504
159289,78.47,34.36,2.44,0.27,292.57,pass_outcome_caught,65.0,home,2504
162762,64.93,23.65,2.45,0.18,165.4,pass_forward,94.0,away,2579
162767,65.18,22.7,1.85,0.27,174.88,pass_arrived,94.0,away,2579
162769,65.29,22.39,1.68,0.17,179.83,pass_outcome_caught,94.0,away,2579
162843,66.13,20.85,3.51,0.43,102.28,pass_forward,57.0,away,2579
162848,67.88,20.88,3.03,0.33,100.81,pass_arrived,57.0,away,2579
162850,68.44,20.63,2.51,0.38,105.13,pass_outcome_caught,57.0,away,2579
162924,50.9,32.47,1.03,0.06,19.17,pass_forward,32.0,away,2579
