time,x,y,speed,direction,event,jerseyNumber,team,frameId,playId
6070,37.28,21.73,9.78,296.24,kick_received,47,0,,2302
6071,29.13,26.74,8.5,308.2,none,47,0,,2302
6072,24.07,32.06,6.16,336.24,none,47,0,,2302
6073,24.11,37.67,5.8,21.7,none,47,0,,2302
6074,28.2,42.49,6.32,45.36,first_contact,47,0,,2302
6075,32.84,46.64,5.02,39.3,none,47,0,,2302
6076,34.53,50.0,2.06,52.76,tackle,47,0,,2302
6065,78.55,36.02,3.82,268.97,none,38,0,,2302
6066,72.55,35.84,7.3,267.82,kickoff,38,0,,2302
6067,64.06,35.49,9.18,269.06,none,38,0,,2302
6068,54.27,35.58,9.97,273.52,none,38,0,,2302
6069,44.25,36.73,9.32,276.53,none,38,0,,2302
6070,35.88,37.54,7.22,268.94,kick_received,38,0,,2302
6071,29.73,36.62,5.48,268.55,none,38,0,,2302
6072,25.1,37.36,3.02,282.13,none,38,0,,2302
6073,25.99,40.09,4.41,42.61,none,38,0,,2302
6074,30.94,43.49,5.7,50.96,first_contact,38,0,,2302
6075,34.53,47.21,3.98,28.74,none,38,0,,2302
6076,34.99,50.18,1.85,6.43,tackle,38,0,,2302
6065,79.06,5.39,2.24,279.07,none,17,0,,2302
6066,74.87,6.06,5.99,278.93,kickoff,17,0,,2302
6067,67.37,7.23,8.43,279.66,none,17,0,,2302
6068,58.33,8.9,9.54,282.5,none,17,0,,2302
6069,48.82,11.41,9.77,289.43,none,17,0,,2302
6070,39.99,15.42,9.25,301.34,kick_received,17,0,,2302
6071,33.18,20.95,7.81,323.14,none,17,0,,2302
6072,30.73,27.63,6.94,178.27,none,17,0,,2302
6073,32.64,34.58,7.33,20.54,none,17,0,,2302
6074,35.7,41.3,6.93,22.51,first_contact,17,0,,2302
6075,37.82,47.33,5.16,112.81,none,17,0,,2302
6076,36.73,51.34,3.0,329.09,tackle,17,0,,2302
6065,78.87,16.05,3.55,274.91,none,22,0,,2302
6066,73.44,16.47,6.6,274.95,kickoff,22,0,,2302
6067,65.78,17.23,8.41,277.73,none,22,0,,2302
6068,56.86,18.79,9.27,284.28,none,22,0,,2302
6069,47.89,21.83,9.4,292.0,none,22,0,,2302
6070,39.47,25.74,8.82,296.49,kick_received,22,0,,2302
6071,32.16,29.68,7.08,301.63,none,22,0,,2302
6072,27.53,33.01,3.7,317.74,none,22,0,,2302
6073,26.99,34.89,1.95,94.75,none,22,0,,2302
6074,28.88,36.4,2.48,51.27,first_contact,22,0,,2302
6075,30.72,37.97,1.88,41.78,none,22,0,,2302
6076,31.43,39.15,1.15,30.95,tackle,22,0,,2302
6065,79.25,20.83,3.14,277.91,none,26,0,,2302
6066,74.45,21.64,6.05,278.05,kickoff,26,0,,2302
6067,67.35,22.5,7.73,278.58,none,26,0,,2302
6068,59.23,24.01,8.46,283.7,none,26,0,,2302
6069,50.94,26.48,8.63,288.27,none,26,0,,2302
6070,42.89,29.43,8.21,295.09,kick_received,26,0,,2302
6071,36.17,33.44,6.86,310.94,none,26,0,,2302
6072,32.6,38.22,4.93,339.49,none,26,0,,2302
6073,32.54,42.38,3.73,18.02,none,26,0,,2302
6074,34.72,45.22,3.42,40.24,first_contact,26,0,,2302
6075,36.74,47.62,2.15,90.54,none,26,0,,2302
6076,36.23,49.07,1.38,318.74,tackle,26,0,,2302
6109,34.13,31.27,0.77,13.06,ball_snap,76,1,,2328
6110,34.53,32.98,3.25,22.18,handoff,76,1,,2328
6111,36.66,37.07,4.68,32.17,none,76,1,,2328
6112,39.42,40.84,4.43,38.78,none,76,1,,2328
6113,42.15,43.92,3.03,44.12,tackle,76,1,,2328
6109,33.58,32.82,0.64,312.53,ball_snap,77,1,,2328
6110,33.09,34.23,3.08,212.85,handoff,77,1,,2328
6111,33.69,38.82,5.18,24.84,none,77,1,,2328
6112,37.37,43.31,5.39,43.45,none,77,1,,2328
6113,40.97,46.71,5.06,47.15,tackle,77,1,,2328
6109,34.54,29.64,0.91,320.6,ball_snap,65,1,,2328
6110,33.44,31.07,2.35,324.76,handoff,65,1,,2328
6111,32.02,33.3,1.5,326.77,none,65,1,,2328
6112,31.74,33.59,0.21,256.61,none,65,1,,2328
6113,31.79,33.51,0.3,76.32,tackle,65,1,,2328
6109,32.85,34.76,1.82,22.43,ball_snap,17,1,,2328
6110,33.42,35.43,0.98,21.14,handoff,17,1,,2328
6111,33.62,36.8,2.04,17.83,none,17,1,,2328
6112,34.61,39.1,1.41,19.66,none,17,1,,2328
6113,34.6,39.43,0.32,254.32,tackle,17,1,,2328
6109,34.2,38.82,0.14,176.92,ball_snap,12,1,,2328
6110,34.6,38.7,1.62,98.16,handoff,12,1,,2328
6111,37.37,38.56,3.28,76.47,none,12,1,,2328
6112,40.86,40.35,4.55,56.44,none,12,1,,2328
6113,44.78,43.57,4.52,43.38,tackle,12,1,,2328
6109,33.92,28.07,0.72,14.76,ball_snap,68,1,,2328
6110,34.23,29.63,3.2,11.08,handoff,68,1,,2328
6111,35.12,34.24,5.14,12.52,none,68,1,,2328
6112,36.49,39.56,5.5,17.76,none,68,1,,2328
6113,38.4,44.7,5.09,13.21,tackle,68,1,,2328
6109,33.46,26.51,0.54,56.93,ball_snap,79,1,,2328
6110,34.01,27.58,1.99,20.56,handoff,79,1,,2328
6111,34.79,30.25,3.56,17.45,none,79,1,,2328
6112,36.22,34.29,4.39,24.98,none,79,1,,2328
6113,38.44,38.11,3.94,29.91,tackle,79,1,,2328
6109,27.61,29.57,0.46,66.52,ball_snap,30,1,,2328
6110,27.71,30.71,3.26,8.44,handoff,30,1,,2328
6111,28.69,36.0,6.64,16.24,none,30,1,,2328
6112,31.5,43.27,8.18,22.61,none,30,1,,2328
6113,34.76,50.97,6.17,18.6,tackle,30,1,,2328
6109,33.57,29.79,0.59,291.93,ball_snap,16,1,,2328
6110,32.27,30.08,2.31,265.09,handoff,16,1,,2328
6111,29.23,29.08,3.22,226.7,none,16,1,,2328
6112,27.83,25.93,2.89,191.93,none,16,1,,2328
6113,27.89,23.6,1.65,170.06,tackle,16,1,,2328
6109,32.73,25.05,0.59,46.5,ball_snap,89,1,,2328
6110,32.99,26.35,2.47,5.53,handoff,89,1,,2328
6111,33.12,29.81,3.5,12.5,none,89,1,,2328
6112,34.7,33.11,4.37,39.51,none,89,1,,2328
6113,38.58,36.5,5.14,44.68,tackle,89,1,,2328
6109,34.25,23.75,0.19,117.28,ball_snap,18,1,,2328
6110,34.7,24.08,2.26,48.0,handoff,18,1,,2328
6111,37.51,26.8,3.67,37.73,none,18,1,,2328
6112,38.95,29.72,3.01,181.58,none,18,1,,2328
6113,37.74,32.68,3.22,333.6,tackle,18,1,,2328
6109,35.78,30.34,0.66,302.68,ball_snap,90,0,,2328
6110,34.63,31.28,2.89,324.93,handoff,90,0,,2328
6111,32.81,35.19,5.3,278.87,none,90,0,,2328
6112,33.21,41.56,6.78,13.78,none,90,0,,2328
6113,35.94,48.18,6.58,22.64,tackle,90,0,,2328
6109,38.15,28.82,0.74,306.78,ball_snap,53,0,,2328
6110,37.27,30.07,3.24,332.39,handoff,53,0,,2328
6111,35.23,34.56,5.46,335.48,none,53,0,,2328
6112,32.85,39.85,5.54,346.94,none,53,0,,2328
6113,32.85,45.29,5.22,10.32,tackle,53,0,,2328
6109,39.16,32.1,0.42,319.76,ball_snap,54,0,,2328
6110,38.6,32.97,2.51,343.61,handoff,54,0,,2328
6111,38.19,36.8,4.11,21.57,none,54,0,,2328
6112,41.65,40.3,5.48,36.81,none,54,0,,2328
6113,44.4,45.68,5.82,14.52,tackle,54,0,,2328
6109,36.09,39.35,0.5,202.98,ball_snap,36,0,,2328
6110,36.2,38.77,1.15,120.98,handoff,36,0,,2328
6111,38.08,38.57,2.54,65.58,none,36,0,,2328
6112,40.53,40.95,3.19,38.5,none,36,0,,2328
6113,41.98,43.4,2.29,83.07,tackle,36,0,,2328
6109,49.91,29.13,0.13,208.18,ball_snap,25,0,,2328
6110,49.71,29.35,1.47,325.2,handoff,25,0,,2328
6111,48.26,31.69,4.24,335.08,none,25,0,,2328
6112,46.37,37.02,6.1,315.2,none,25,0,,2328
6113,46.56,43.52,5.76,10.92,tackle,25,0,,2328
6109,39.96,32.46,3.56,146.1,ball_snap,24,0,,2328
6110,39.71,35.58,2.79,358.46,handoff,24,0,,2328
6111,39.81,38.25,3.68,357.67,none,24,0,,2328
6112,39.49,42.89,4.62,12.37,none,24,0,,2328
6113,41.91,47.05,4.94,44.68,tackle,24,0,,2328
6109,39.32,25.3,0.78,306.83,ball_snap,29,0,,2328
6110,38.19,26.08,2.17,313.78,handoff,29,0,,2328
6111,36.4,28.33,2.99,274.84,none,29,0,,2328
6112,37.1,31.78,4.61,22.88,none,29,0,,2328
6113,39.95,36.72,5.65,30.45,tackle,29,0,,2328
6109,35.85,25.97,0.42,295.11,ball_snap,91,0,,2328
6110,35.06,26.51,2.06,331.92,handoff,91,0,,2328
6111,34.34,29.66,4.06,146.32,none,91,0,,2328
6112,35.47,34.48,5.62,17.36,none,91,0,,2328
6113,37.7,40.25,5.36,23.08,tackle,91,0,,2328
6109,35.83,27.46,0.62,281.8,ball_snap,99,0,,2328
6110,34.6,28.34,2.23,320.13,handoff,99,0,,2328
6111,33.29,30.95,3.73,211.97,none,99,0,,2328
6112,34.3,35.65,5.49,17.75,none,99,0,,2328
6113,36.54,41.27,5.42,20.51,tackle,99,0,,2328
6109,41.66,26.7,1.75,180.09,ball_snap,33,0,,2328
6110,41.49,24.85,1.13,238.93,handoff,33,0,,2328
6111,40.34,25.81,2.58,327.79,none,33,0,,2328
6112,38.92,29.1,3.74,334.53,none,33,0,,2328
6113,37.11,32.5,3.67,332.09,tackle,33,0,,2328
6109,35.81,35.13,0.39,268.28,ball_snap,94,0,,2328
6110,34.96,35.21,1.46,311.49,handoff,94,0,,2328
6111,34.08,37.32,3.97,245.53,none,94,0,,2328
6112,34.21,43.03,6.62,2.9,none,94,0,,2328
6113,34.8,50.33,6.16,6.58,tackle,94,0,,2328
6148,33.78,30.98,0.1,184.28,ball_snap,76,1,,2349
6149,33.72,30.7,0.76,203.06,none,76,1,,2349
6150,33.18,29.73,1.02,275.48,none,76,1,,2349
6151,31.98,31.28,2.62,307.28,none,76,1,,2349
6152,29.02,32.56,3.01,273.88,pass_forward,76,1,,2349
6153,26.26,31.76,2.0,235.57,first_contact,76,1,,2349
6154,25.72,30.61,1.08,164.43,tackle,76,1,,2349
6148,33.54,32.95,0.39,316.48,ball_snap,77,1,,2349
6149,32.78,33.43,1.57,285.08,none,77,1,,2349
6150,30.65,33.51,1.86,243.05,none,77,1,,2349
6151,29.68,31.96,1.84,190.91,none,77,1,,2349
6152,29.96,29.95,2.28,170.07,pass_forward,77,1,,2349
6153,30.44,27.57,2.12,159.8,first_contact,77,1,,2349
6154,31.4,26.0,1.52,134.12,tackle,77,1,,2349
6148,34.53,29.47,0.31,216.66,ball_snap,65,1,,2349
6149,33.94,29.06,1.68,236.74,none,65,1,,2349
6150,31.77,27.75,2.2,253.0,none,65,1,,2349
6151,29.87,27.78,1.25,273.67,none,65,1,,2349
6152,29.31,27.77,0.32,201.62,pass_forward,65,1,,2349
6153,29.6,27.49,0.4,82.34,first_contact,65,1,,2349
6154,30.03,27.98,0.91,34.31,tackle,65,1,,2349
6148,33.4,17.73,0.27,127.36,ball_snap,17,1,,2349
6149,34.11,17.57,2.57,110.68,none,17,1,,2349
6150,38.05,15.74,3.55,121.28,none,17,1,,2349
6151,39.89,14.25,1.39,53.8,none,17,1,,2349
6152,39.64,16.84,2.84,10.85,pass_forward,17,1,,2349
6153,41.15,19.46,2.72,60.18,first_contact,17,1,,2349
6154,43.95,19.46,1.8,97.65,tackle,17,1,,2349
6148,34.1,43.93,0.32,125.22,ball_snap,12,1,,2349
6149,34.92,43.73,2.94,105.01,none,12,1,,2349
6150,39.8,42.38,6.05,106.98,none,12,1,,2349
6151,46.24,40.14,6.6,122.97,none,12,1,,2349
6152,50.58,35.22,5.97,151.39,pass_forward,12,1,,2349
6153,52.04,30.06,4.04,175.47,first_contact,12,1,,2349
6154,51.45,27.31,2.11,218.25,tackle,12,1,,2349
6148,33.71,28.04,0.31,204.32,ball_snap,68,1,,2349
6149,33.16,27.5,1.76,238.6,none,68,1,,2349
6150,30.74,26.42,2.34,261.2,none,68,1,,2349
6151,28.72,26.75,1.69,300.1,none,68,1,,2349
6152,27.92,27.95,1.01,211.11,pass_forward,68,1,,2349
6153,28.33,28.46,0.82,101.87,first_contact,68,1,,2349
6154,29.28,27.54,1.38,138.07,tackle,68,1,,2349
6148,33.6,26.11,0.57,225.55,ball_snap,79,1,,2349
6149,32.66,25.44,1.69,246.37,none,79,1,,2349
6150,30.62,24.96,1.94,281.95,none,79,1,,2349
6151,28.91,26.17,2.39,293.34,none,79,1,,2349
6152,26.21,26.77,2.7,279.46,pass_forward,79,1,,2349
6153,23.69,27.08,1.68,269.28,first_contact,79,1,,2349
6154,22.93,26.82,0.31,173.44,tackle,79,1,,2349
6148,30.16,32.09,0.05,143.0,ball_snap,30,1,,2349
6149,30.1,32.21,1.51,339.75,none,30,1,,2349
6150,29.25,35.11,4.08,284.13,none,30,1,,2349
6151,29.79,40.16,5.1,13.97,none,30,1,,2349
6152,31.62,44.84,4.01,25.13,pass_forward,30,1,,2349
6153,33.06,47.36,1.69,44.98,first_contact,30,1,,2349
6154,33.78,47.41,0.91,140.24,tackle,30,1,,2349
6148,30.38,29.65,0.19,184.42,ball_snap,16,1,,2349
6149,30.0,29.75,1.16,281.66,none,16,1,,2349
6150,28.16,30.02,2.09,265.75,none,16,1,,2349
6151,25.92,29.4,1.99,256.47,none,16,1,,2349
6152,24.31,29.23,2.09,293.17,pass_forward,16,1,,2349
6153,22.14,31.11,3.03,312.03,first_contact,16,1,,2349
6154,19.94,33.11,1.71,314.04,tackle,16,1,,2349
6148,34.24,20.33,0.3,61.64,ball_snap,89,1,,2349
6149,34.84,20.85,2.75,41.21,none,89,1,,2349
6150,37.7,24.62,5.35,29.07,none,89,1,,2349
6151,39.83,29.93,4.24,17.71,none,89,1,,2349
6152,40.36,32.49,1.23,184.6,pass_forward,89,1,,2349
6153,39.57,32.02,1.54,211.63,first_contact,89,1,,2349
6154,39.0,29.96,1.94,185.17,tackle,89,1,,2349
6148,32.93,21.68,1.03,147.93,ball_snap,18,1,,2349
6149,33.74,21.23,2.59,111.23,none,18,1,,2349
6150,37.87,19.79,5.72,109.96,none,18,1,,2349
6151,44.28,17.31,6.75,123.09,none,18,1,,2349
6152,48.85,12.38,6.55,152.85,pass_forward,18,1,,2349
6153,50.32,5.99,5.45,168.01,first_contact,18,1,,2349
6154,51.22,1.92,2.19,165.05,tackle,18,1,,2349
6148,35.72,30.98,0.37,206.06,ball_snap,90,0,,2349
6149,35.16,30.34,1.22,230.54,none,90,0,,2349
6150,33.96,29.7,1.78,295.09,none,90,0,,2349
6151,32.13,31.96,3.51,298.78,none,90,0,,2349
6152,27.95,32.57,3.86,251.38,pass_forward,90,0,,2349
6153,25.36,29.76,3.27,191.64,first_contact,90,0,,2349
6154,26.58,26.7,3.44,139.26,tackle,90,0,,2349
6148,41.54,26.67,0.86,74.13,ball_snap,53,0,,2349
6149,42.81,26.9,1.72,87.28,none,53,0,,2349
6150,44.92,26.9,2.08,80.85,none,53,0,,2349
6151,46.89,27.47,1.49,93.18,none,53,0,,2349
6152,47.71,26.9,0.99,202.32,pass_forward,53,0,,2349
6153,45.93,25.99,2.83,214.87,first_contact,53,0,,2349
6154,44.74,22.29,3.25,194.24,tackle,53,0,,2349
6148,40.25,32.14,0.84,84.19,ball_snap,54,0,,2349
6149,40.65,32.81,1.59,31.63,none,54,0,,2349
6150,41.9,34.84,1.95,36.42,none,54,0,,2349
6151,42.82,35.74,0.92,140.18,none,54,0,,2349
6152,42.1,33.92,2.5,204.72,pass_forward,54,0,,2349
6153,40.97,31.27,2.86,180.33,first_contact,54,0,,2349
6154,42.07,28.37,2.78,152.47,tackle,54,0,,2349
6148,42.51,44.23,0.25,116.57,ball_snap,36,0,,2349
6149,42.58,44.31,0.07,230.76,none,36,0,,2349
6150,42.48,44.28,0.21,297.3,none,36,0,,2349
6151,42.21,44.58,0.56,313.49,none,36,0,,2349
6152,41.74,44.96,0.94,195.29,pass_forward,36,0,,2349
6153,42.59,42.81,3.67,163.08,first_contact,36,0,,2349
6154,43.74,38.08,4.55,167.45,tackle,36,0,,2349
6148,49.72,36.45,0.83,52.72,ball_snap,25,0,,2349
6149,50.9,37.18,1.99,63.67,none,25,0,,2349
6150,53.35,38.13,3.27,78.95,none,25,0,,2349
6151,57.23,38.27,3.81,110.08,none,25,0,,2349
6152,60.08,35.45,4.5,163.93,pass_forward,25,0,,2349
6153,59.41,30.03,5.49,200.51,first_contact,25,0,,2349
6154,56.38,25.4,4.71,220.24,tackle,25,0,,2349
6148,38.83,20.29,1.27,161.2,ball_snap,24,0,,2349
6149,39.33,20.17,0.69,85.59,none,24,0,,2349
6150,40.2,20.36,1.37,78.61,none,24,0,,2349
6151,41.97,20.79,1.54,47.42,none,24,0,,2349
6152,42.26,22.2,0.81,262.82,pass_forward,24,0,,2349
6153,41.46,21.28,1.74,168.0,first_contact,24,0,,2349
6154,43.19,19.26,2.06,132.35,tackle,24,0,,2349
6148,43.75,19.76,1.42,85.06,ball_snap,29,0,,2349
6149,45.74,19.5,2.85,105.8,none,29,0,,2349
6150,49.22,18.21,4.19,108.56,none,29,0,,2349
6151,53.57,16.83,4.12,124.87,none,29,0,,2349
6152,55.66,13.5,4.32,179.84,pass_forward,29,0,,2349
6153,53.48,8.79,4.11,222.51,first_contact,29,0,,2349
6154,50.65,7.57,2.02,275.82,tackle,29,0,,2349
6148,36.02,24.07,0.59,241.01,ball_snap,91,0,,2349
6149,34.82,23.91,2.28,271.17,none,91,0,,2349
6150,31.64,24.28,3.12,282.8,none,91,0,,2349
6151,28.7,25.24,3.74,292.26,none,91,0,,2349
6152,24.79,27.24,4.06,305.62,pass_forward,91,0,,2349
6153,22.23,29.75,2.16,316.43,first_contact,91,0,,2349
6154,21.76,30.28,0.58,187.73,tackle,91,0,,2349
6148,35.55,27.28,0.76,231.11,ball_snap,99,0,,2349
6149,34.24,26.48,2.25,259.87,none,99,0,,2349
6150,31.29,26.68,2.8,281.27,none,99,0,,2349
6151,28.77,27.48,2.94,289.81,none,99,0,,2349
6152,25.69,28.7,3.53,294.18,pass_forward,99,0,,2349
6153,22.45,30.35,2.53,304.99,first_contact,99,0,,2349
6154,21.62,31.39,1.01,143.79,tackle,99,0,,2349
6148,39.71,15.82,0.19,164.94,ball_snap,33,0,,2349
6149,39.96,15.46,1.27,140.87,none,33,0,,2349
6150,41.25,13.84,1.8,145.28,none,33,0,,2349
6151,41.94,12.71,0.95,95.52,none,33,0,,2349
6152,43.07,13.57,1.57,58.94,pass_forward,33,0,,2349
6153,44.45,14.46,2.04,26.92,first_contact,33,0,,2349
6154,44.9,17.04,1.69,23.9,tackle,33,0,,2349
6148,35.98,35.82,0.68,279.93,ball_snap,94,0,,2349
6149,34.55,35.78,2.55,256.91,none,94,0,,2349
6150,31.29,34.49,3.03,227.3,none,94,0,,2349
6151,30.25,31.91,2.74,189.1,none,94,0,,2349
6152,30.34,29.11,3.3,171.71,pass_forward,94,0,,2349
6153,31.32,25.42,3.81,149.0,first_contact,94,0,,2349
6154,34.18,22.81,3.36,117.84,tackle,94,0,,2349
6243,43.89,25.12,0.27,180.13,ball_snap,76,1,,2376
6244,43.97,24.5,1.17,184.57,handoff,76,1,,2376
6245,43.73,22.85,1.34,180.82,none,76,1,,2376
6246,43.9,21.92,0.57,210.2,first_contact,76,1,,2376
6247,43.37,21.87,0.58,298.42,tackle,76,1,,2376
6243,43.46,26.62,0.5,165.2,ball_snap,77,1,,2376
6244,43.8,25.55,1.52,169.99,handoff,77,1,,2376
6245,43.9,23.86,0.89,203.17,none,77,1,,2376
6246,43.49,23.9,0.73,297.13,first_contact,77,1,,2376
6247,42.71,24.56,1.11,329.16,tackle,77,1,,2376
6243,42.62,31.5,0.55,168.69,ball_snap,17,1,,2376
6244,42.94,30.22,2.79,171.77,handoff,17,1,,2376
6245,43.3,26.24,2.35,181.11,none,17,1,,2376
6246,43.04,25.67,0.38,270.8,first_contact,17,1,,2376
6247,42.93,25.86,0.17,334.45,tackle,17,1,,2376
6243,43.48,9.23,0.18,169.63,ball_snap,12,1,,2376
6244,43.98,9.19,1.56,81.75,handoff,12,1,,2376
6245,46.48,9.82,2.85,69.62,none,12,1,,2376
6246,49.24,11.14,3.1,59.22,first_contact,12,1,,2376
6247,51.72,13.01,2.92,37.73,tackle,12,1,,2376
6243,43.55,22.16,0.12,80.31,ball_snap,68,1,,2376
6244,43.6,22.4,0.16,119.91,handoff,68,1,,2376
6245,43.6,21.94,0.31,205.19,none,68,1,,2376
6246,43.43,22.0,0.81,86.99,first_contact,68,1,,2376
6247,44.27,23.32,1.69,43.76,tackle,68,1,,2376
6243,43.34,20.43,0.06,160.83,ball_snap,79,1,,2376
6244,43.45,20.3,0.73,120.98,handoff,79,1,,2376
6245,44.63,19.81,1.67,82.53,none,79,1,,2376
6246,46.58,21.0,2.99,42.86,first_contact,79,1,,2376
6247,48.54,24.14,3.49,28.2,tackle,79,1,,2376
6243,37.57,23.36,0.44,59.77,ball_snap,30,1,,2376
6244,38.42,23.94,2.57,55.22,handoff,30,1,,2376
6245,41.58,26.45,4.95,41.89,none,30,1,,2376
6246,45.03,31.24,5.72,36.79,first_contact,30,1,,2376
6247,48.18,35.41,3.15,34.32,tackle,30,1,,2376
6243,43.97,23.8,0.16,116.67,ball_snap,66,1,,2376
6244,44.21,23.49,0.83,155.39,handoff,66,1,,2376
6245,44.53,22.34,1.01,174.86,none,66,1,,2376
6246,44.49,21.58,0.4,129.74,first_contact,66,1,,2376
6247,44.9,21.85,0.68,47.15,tackle,66,1,,2376
6243,43.08,23.79,0.64,268.9,ball_snap,16,1,,2376
6244,41.63,23.59,2.73,265.82,handoff,16,1,,2376
6245,37.81,23.44,3.26,272.69,none,16,1,,2376
6246,35.3,23.89,1.78,310.05,first_contact,16,1,,2376
6247,35.08,25.41,1.6,115.59,tackle,16,1,,2376
6243,42.72,27.96,0.61,159.72,ball_snap,89,1,,2376
6244,43.18,26.74,1.4,158.68,handoff,89,1,,2376
6245,43.67,25.56,0.79,137.18,none,89,1,,2376
6246,44.16,25.42,0.37,95.84,first_contact,89,1,,2376
6247,44.39,25.46,0.17,152.91,tackle,89,1,,2376
6243,43.62,29.81,0.47,106.82,ball_snap,18,1,,2376
6244,44.72,29.89,1.92,80.49,handoff,18,1,,2376
6245,47.15,30.49,1.84,40.95,none,18,1,,2376
6246,46.97,32.38,2.79,351.75,first_contact,18,1,,2376
6247,46.5,35.93,3.4,320.36,tackle,18,1,,2376
6243,45.12,22.58,0.13,283.9,ball_snap,90,0,,2376
6244,44.85,22.52,0.39,206.86,handoff,90,0,,2376
6245,44.93,21.96,0.85,102.54,none,90,0,,2376
6246,46.29,22.78,2.85,41.43,first_contact,90,0,,2376
6247,48.59,26.22,4.27,35.47,tackle,90,0,,2376
6243,47.26,24.51,1.12,270.9,ball_snap,53,0,,2376
6244,45.99,24.66,1.5,301.21,handoff,53,0,,2376
6245,44.86,26.17,2.85,241.52,none,53,0,,2376
6246,45.35,30.18,4.5,22.5,first_contact,53,0,,2376
6247,48.16,34.14,3.2,35.7,tackle,53,0,,2376
6243,48.09,21.46,0.87,261.57,ball_snap,54,0,,2376
6244,46.27,21.21,2.66,273.32,handoff,54,0,,2376
6245,43.05,21.94,2.84,309.74,none,54,0,,2376
6246,42.18,24.66,3.49,115.57,first_contact,54,0,,2376
6247,44.07,28.52,4.01,37.67,tackle,54,0,,2376
6243,45.72,9.4,0.02,73.82,ball_snap,36,0,,2376
6244,45.76,9.4,0.76,114.46,handoff,36,0,,2376
6245,47.22,8.96,2.15,75.11,none,36,0,,2376
6246,49.74,10.7,3.58,50.12,first_contact,36,0,,2376
6247,52.68,13.5,4.11,38.56,tackle,36,0,,2376
6243,60.08,23.24,0.75,139.28,ball_snap,25,0,,2376
6244,60.43,22.86,0.36,190.47,handoff,25,0,,2376
6245,60.12,22.97,2.18,314.11,none,25,0,,2376
6246,57.47,26.17,5.51,328.54,first_contact,25,0,,2376
6247,54.59,32.23,6.27,337.5,tackle,25,0,,2376
6243,45.96,30.13,0.06,204.5,ball_snap,24,0,,2376
6244,46.13,30.24,0.94,48.52,handoff,24,0,,2376
6245,47.17,31.44,1.5,145.07,none,24,0,,2376
6246,46.18,32.97,1.04,310.47,first_contact,24,0,,2376
6247,45.8,32.9,0.3,146.35,tackle,24,0,,2376
6243,46.65,27.96,0.7,226.28,ball_snap,29,0,,2376
6244,45.88,27.22,1.65,241.83,handoff,29,0,,2376
6245,43.85,26.64,2.06,303.68,none,29,0,,2376
6246,42.99,29.52,3.21,148.58,first_contact,29,0,,2376
6247,44.44,32.62,2.9,41.41,tackle,29,0,,2376
6243,45.4,18.5,0.34,263.84,ball_snap,91,0,,2376
6244,44.84,18.66,0.56,198.21,handoff,91,0,,2376
6245,45.43,19.37,2.23,46.74,none,91,0,,2376
6246,47.87,21.86,4.22,29.3,first_contact,91,0,,2376
6247,49.43,26.62,4.72,17.43,tackle,91,0,,2376
6243,45.47,25.69,0.8,210.36,ball_snap,99,0,,2376
6244,44.62,24.22,1.83,205.33,handoff,99,0,,2376
6245,44.06,22.58,1.31,182.85,none,99,0,,2376
6246,44.32,21.61,0.49,157.34,first_contact,99,0,,2376
6247,44.3,21.66,0.5,280.0,tackle,99,0,,2376
6243,50.65,30.7,0.08,165.39,ball_snap,33,0,,2376
6244,50.61,30.42,1.4,200.49,handoff,33,0,,2376
6245,49.54,28.29,1.67,263.62,none,33,0,,2376
6246,48.1,30.45,3.5,278.0,first_contact,33,0,,2376
6247,48.52,34.73,2.92,13.45,tackle,33,0,,2376
6243,45.4,27.4,0.75,189.18,ball_snap,94,0,,2376
6244,45.12,25.8,1.97,190.35,handoff,94,0,,2376
6245,44.72,23.81,0.95,213.6,none,94,0,,2376
6246,44.46,24.02,0.96,61.31,first_contact,94,0,,2376
6247,45.83,25.37,2.44,43.08,tackle,94,0,,2376
6278,48.2,31.33,0.65,316.42,ball_snap,76,1,,2401
6279,47.14,32.22,1.96,297.56,none,76,1,,2401
6280,44.79,32.99,2.57,272.94,none,76,1,,2401
6281,42.13,32.39,2.67,239.76,pass_forward,76,1,,2401
6282,40.28,30.49,1.83,227.83,none,76,1,,2401
6283,39.44,29.98,0.38,215.19,none,76,1,,2401
6284,39.72,30.15,0.62,53.4,first_contact,76,1,,2401
6285,40.4,30.71,0.97,58.34,tackle,76,1,,2401
6278,47.86,33.07,0.95,307.88,ball_snap,77,1,,2401
6279,46.19,34.09,2.33,277.21,none,77,1,,2401
6280,43.4,33.38,2.85,248.3,none,77,1,,2401
6281,41.0,32.22,1.29,260.22,pass_forward,77,1,,2401
6282,41.13,32.51,1.28,54.1,none,77,1,,2401
6283,42.98,33.52,2.07,60.56,none,77,1,,2401
6284,44.69,34.52,1.81,62.3,first_contact,77,1,,2401
6285,46.18,35.21,1.7,66.96,tackle,77,1,,2401
6278,47.38,23.59,0.57,17.01,ball_snap,86,1,,2401
6279,47.6,24.79,1.5,313.63,none,86,1,,2401
6280,46.7,26.28,2.19,298.97,none,86,1,,2401
6281,43.8,26.85,3.46,285.88,pass_forward,86,1,,2401
6282,40.2,28.18,3.47,292.47,none,86,1,,2401
6283,37.4,29.47,2.53,296.79,none,86,1,,2401
6284,35.72,30.42,1.1,311.42,first_contact,86,1,,2401
6285,35.68,30.77,0.66,60.95,tackle,86,1,,2401
6278,47.4,19.24,1.48,38.3,ball_snap,17,1,,2401
