time,jerseyNumber,behaviour,closeTeams,distantTeams,closeOps,distantOps,coordinate_x,coordinate_y,speed,direction
6074,38,7,9,1,9,2,29.76,46.54,0.45,109.34
6074,54,7,7,3,9,2,26.52,44.02,5.14,64.47
6074,96,7,7,3,8,3,34.39,50.45,5.78,94.51
6074,89,7,9,1,10,1,33.98,45.23,3.76,51.62
6074,10,7,8,2,9,2,31.13,46.83,5.16,73.95
6074,24,7,8,2,9,2,31.57,41.33,5.15,49.42
6074,97,7,5,5,9,2,35.38,50.96,5.58,61.24
6074,58,7,5,5,6,5,28.58,37.04,2.8,53.96
6074,43,7,8,2,9,2,31.16,41.89,4.47,45.33
6074,50,7,0,10,0,11,15.15,37.9,2.52,125.79
6075,86,16,9,1,11,0,35.71,46.42,2.38,119.08
6075,38,16,7,3,9,2,29.97,45.85,0.91,93.73
6075,54,16,8,2,9,2,31.87,45.43,4.81,66.37
6075,96,16,7,3,10,1,40.31,48.78,5.61,121.39
6075,89,16,8,2,10,1,37.42,47.06,3.62,52.69
6075,10,16,8,2,10,1,34.19,48.27,2.11,39.55
6075,24,16,8,2,10,1,35.79,44.25,4.09,54.73
6075,97,16,4,6,9,2,39.76,53.51,3.31,61.96
6075,58,16,5,5,6,5,30.95,38.64,2.15,47.46
6075,43,16,8,2,10,1,34.37,44.76,3.5,43.6
6075,50,16,0,10,0,11,17.94,39.7,3.69,64.4
6076,86,33,9,1,11,0,37.07,46.18,1.09,64.26
6076,38,33,7,3,9,2,31.43,46.68,1.8,56.41
6076,54,33,9,1,11,0,35.18,47.89,3.17,38.68
6076,96,33,6,4,3,8,43.59,44.93,3.47,168.9
6076,89,33,8,2,10,1,39.6,49.57,2.29,28.74
6076,10,33,8,2,10,1,34.14,49.56,0.92,333.24
6076,24,33,9,1,11,0,38.19,46.09,2.26,39.12
6076,97,33,7,3,10,1,41.06,54.01,0.79,174.73
6076,58,33,6,4,2,9,31.77,39.89,1.43,22.76
6076,43,33,9,1,11,0,36.01,46.89,1.89,33.81
6076,50,33,0,10,1,10,21.64,41.09,3.79,68.05
6109,76,0,10,0,10,1,34.13,31.27,0.77,13.06
6109,77,0,10,0,9,2,33.58,32.82,0.64,312.53
6109,65,0,10,0,10,1,34.54,29.64,0.91,320.6
6109,17,0,9,1,8,3,32.85,34.76,1.82,22.43
6109,12,0,5,5,5,6,34.2,38.82,0.14,176.92
6109,68,0,9,1,9,2,33.92,28.07,0.72,14.76
6109,79,0,9,1,9,2,33.46,26.51,0.54,56.93
6109,30,0,9,1,4,7,27.61,29.57,0.46,66.52
6109,16,0,10,0,10,1,33.57,29.79,0.59,291.93
6109,89,0,9,1,7,4,32.73,25.05,0.59,46.5
6109,18,0,8,2,7,4,34.25,23.75,0.19,117.28
6110,76,10,10,0,9,2,34.53,32.98,3.25,22.18
6110,77,10,9,1,9,2,33.09,34.23,3.08,212.85
6110,65,10,10,0,9,2,33.44,31.07,2.35,324.76
6110,17,10,9,1,8,3,33.42,35.43,0.98,21.14
6110,12,10,6,4,6,5,34.6,38.7,1.62,98.16
6110,68,10,10,0,10,1,34.23,29.63,3.2,11.08
6110,79,10,9,1,9,2,34.01,27.58,1.99,20.56
6110,30,10,9,1,5,6,27.71,30.71,3.26,8.44
6110,16,10,10,0,9,2,32.27,30.08,2.31,265.09
6110,89,10,9,1,8,3,32.99,26.35,2.47,5.53
6110,18,10,7,3,7,4,34.7,24.08,2.26,48.0
6111,76,16,8,2,9,2,36.66,37.07,4.68,32.17
6111,77,16,8,2,8,3,33.69,38.82,5.18,24.84
6111,65,16,10,0,9,2,32.02,33.3,1.5,326.77
6111,17,16,9,1,9,2,33.62,36.8,2.04,17.83
6111,12,16,8,2,8,3,37.37,38.56,3.28,76.47
6111,68,16,10,0,10,1,35.12,34.24,5.14,12.52
6111,79,16,10,0,10,1,34.79,30.25,3.56,17.45
6111,30,16,9,1,7,4,28.69,36.0,6.64,16.24
6111,16,16,7,3,6,5,29.23,29.08,3.22,226.7
6111,89,16,10,0,8,3,33.12,29.81,3.5,12.5
6111,18,16,5,5,6,5,37.51,26.8,3.67,37.73
6112,76,16,7,3,10,1,39.42,40.84,4.43,38.78
6112,77,16,6,4,8,3,37.37,43.31,5.39,43.45
6112,65,16,7,3,7,4,31.74,33.59,0.21,256.61
6112,17,16,8,2,9,2,34.61,39.1,1.41,19.66
6112,12,16,7,3,10,1,40.86,40.35,4.55,56.44
6112,68,16,8,2,9,2,36.49,39.56,5.5,17.76
6112,79,16,8,2,10,1,36.22,34.29,4.39,24.98
6112,30,16,6,4,7,4,31.5,43.27,8.18,22.61
6112,16,16,2,8,0,11,27.83,25.93,2.89,191.93
6112,89,16,8,2,9,2,34.7,33.11,4.37,39.51
6112,18,16,3,7,4,7,38.95,29.72,3.01,181.58
6113,76,33,6,4,10,1,42.15,43.92,3.03,44.12
6113,77,33,6,4,9,2,40.97,46.71,5.06,47.15
6113,65,33,4,6,4,7,31.79,33.51,0.3,76.32
6113,17,33,7,3,7,4,34.6,39.43,0.32,254.32
6113,12,33,5,5,8,3,44.78,43.57,4.52,43.38
6113,68,33,7,3,10,1,38.4,44.7,5.09,13.21
6113,79,33,8,2,9,2,38.44,38.11,3.94,29.91
6113,30,33,2,8,5,6,34.76,50.97,6.17,18.6
6113,16,33,0,10,0,11,27.89,23.6,1.65,170.06
6113,89,33,7,3,5,6,38.58,36.5,5.14,44.68
6113,18,33,4,6,4,7,37.74,32.68,3.22,333.6
6148,76,0,7,3,6,5,33.78,30.98,0.1,184.28
6148,77,0,6,4,5,6,33.54,32.95,0.39,316.48
6148,65,0,8,2,6,5,34.53,29.47,0.31,216.66
6148,17,0,3,7,4,7,33.4,17.73,0.27,127.36
6148,12,0,0,10,2,9,34.1,43.93,0.32,125.22
6148,68,0,8,2,7,4,33.71,28.04,0.31,204.32
6148,79,0,9,1,7,4,33.6,26.11,0.57,225.55
6148,30,0,6,4,4,7,30.16,32.09,0.05,143.0
6148,16,0,7,3,4,7,30.38,29.65,0.19,184.42
6148,89,0,5,5,6,5,34.24,20.33,0.3,61.64
6148,18,0,7,3,6,5,32.93,21.68,1.03,147.93
6149,76,16,8,2,6,5,33.72,30.7,0.76,203.06
6149,77,16,6,4,5,6,32.78,33.43,1.57,285.08
6149,65,16,8,2,6,5,33.94,29.06,1.68,236.74
6149,17,16,4,6,4,7,34.11,17.57,2.57,110.68
6149,12,16,0,10,2,9,34.92,43.73,2.94,105.01
6149,68,16,9,1,7,4,33.16,27.5,1.76,238.6
6149,79,16,9,1,4,7,32.66,25.44,1.69,246.37
6149,30,16,6,4,4,7,30.1,32.21,1.51,339.75
6149,16,16,7,3,4,7,30.0,29.75,1.16,281.66
6149,89,16,6,4,5,6,34.84,20.85,2.75,41.21
6149,18,16,7,3,5,6,33.74,21.23,2.59,111.23
6150,76,16,7,3,4,7,33.18,29.73,1.02,275.48
6150,77,16,6,4,4,7,30.65,33.51,1.86,243.05
6150,65,16,7,3,4,7,31.77,27.75,2.2,253.0
6150,17,16,2,8,2,9,38.05,15.74,3.55,121.28
6150,12,16,0,10,2,9,39.8,42.38,6.05,106.98
6150,68,16,8,2,4,7,30.74,26.42,2.34,261.2
6150,79,16,7,3,4,7,30.62,24.96,1.94,281.95
6150,30,16,5,5,3,8,29.25,35.11,4.08,284.13
6150,16,16,6,4,4,7,28.16,30.02,2.09,265.75
6150,89,16,6,4,5,6,37.7,24.62,5.35,29.07
6150,18,16,4,6,4,7,37.87,19.79,5.72,109.96
6151,76,16,7,3,4,7,31.98,31.28,2.62,307.28
6151,77,16,6,4,4,7,29.68,31.96,1.84,190.91
6151,65,16,5,5,4,7,29.87,27.78,1.25,273.67
6151,17,16,1,9,2,9,39.89,14.25,1.39,53.8
6151,12,16,0,10,2,9,46.24,40.14,6.6,122.97
6151,68,16,5,5,4,7,28.72,26.75,1.69,300.1
6151,79,16,5,5,4,7,28.91,26.17,2.39,293.34
6151,30,16,2,8,2,9,29.79,40.16,5.1,13.97
6151,16,16,5,5,4,7,25.92,29.4,1.99,256.47
6151,89,16,1,9,5,6,39.83,29.93,4.24,17.71
6151,18,16,1,9,3,8,44.28,17.31,6.75,123.09
6152,76,20,5,5,4,7,29.02,32.56,3.01,273.88
6152,77,20,5,5,4,7,29.96,29.95,2.28,170.07
6152,65,20,5,5,4,7,29.31,27.77,0.32,201.62
6152,17,20,0,10,2,9,39.64,16.84,2.84,10.85
6152,12,20,0,10,3,8,50.58,35.22,5.97,151.39
6152,68,20,5,5,4,7,27.92,27.95,1.01,211.11
6152,79,20,5,5,4,7,26.21,26.77,2.7,279.46
6152,30,20,0,10,0,11,31.62,44.84,4.01,25.13
6152,16,20,5,5,4,7,24.31,29.23,2.09,293.17
6152,89,20,0,10,2,9,40.36,32.49,1.23,184.6
6152,18,20,0,10,2,9,48.85,12.38,6.55,152.85
6153,76,7,5,5,4,7,26.26,31.76,2.0,235.57
6153,77,7,5,5,4,7,30.44,27.57,2.12,159.8
6153,65,7,5,5,4,7,29.6,27.49,0.4,82.34
6153,17,7,0,10,3,8,41.15,19.46,2.72,60.18
6153,12,7,0,10,2,9,52.04,30.06,4.04,175.47
6153,68,7,5,5,4,7,28.33,28.46,0.82,101.87
6153,79,7,5,5,4,7,23.69,27.08,1.68,269.28
6153,30,7,0,10,0,11,33.06,47.36,1.69,44.98
6153,16,7,5,5,3,8,22.14,31.11,3.03,312.03
6153,89,7,0,10,2,9,39.57,32.02,1.54,211.63
6153,18,7,0,10,1,10,50.32,5.99,5.45,168.01
6154,76,33,5,5,3,8,25.72,30.61,1.08,164.43
6154,77,33,5,5,2,9,31.4,26.0,1.52,134.12
6154,65,33,5,5,4,7,30.03,27.98,0.91,34.31
6154,17,33,0,10,4,7,43.95,19.46,1.8,97.65
6154,12,33,0,10,3,8,51.45,27.31,2.11,218.25
6154,68,33,4,6,4,7,29.28,27.54,1.38,138.07
6154,79,33,5,5,3,8,22.93,26.82,0.31,173.44
6154,30,33,0,10,0,11,33.78,47.41,0.91,140.24
6154,16,33,2,8,3,8,19.94,33.11,1.71,314.04
6154,89,33,2,8,4,7,39.0,29.96,1.94,185.17
6154,18,33,0,10,1,10,51.22,1.92,2.19,165.05
6243,76,0,9,1,9,2,43.89,25.12,0.27,180.13
6243,77,0,9,1,9,2,43.46,26.62,0.5,165.2
6243,17,0,8,2,7,4,42.62,31.5,0.55,168.69
6243,12,0,0,10,2,9,43.48,9.23,0.18,169.63
6243,68,0,9,1,8,3,43.55,22.16,0.12,80.31
6243,79,0,8,2,7,4,43.34,20.43,0.06,160.83
6243,30,0,9,1,5,6,37.57,23.36,0.44,59.77
6243,66,0,9,1,9,2,43.97,23.8,0.16,116.67
6243,16,0,9,1,8,3,43.08,23.79,0.64,268.9
6243,89,0,9,1,9,2,42.72,27.96,0.61,159.72
6243,18,0,9,1,8,3,43.62,29.81,0.47,106.82
6244,76,10,9,1,9,2,43.97,24.5,1.17,184.57
6244,77,10,9,1,9,2,43.8,25.55,1.52,169.99
6244,17,10,9,1,8,3,42.94,30.22,2.79,171.77
6244,12,10,0,10,2,9,43.98,9.19,1.56,81.75
6244,68,10,9,1,8,3,43.6,22.4,0.16,119.91
6244,79,10,9,1,7,4,43.45,20.3,0.73,120.98
6244,30,10,9,1,8,3,38.42,23.94,2.57,55.22
6244,66,10,9,1,9,2,44.21,23.49,0.83,155.39
6244,16,10,9,1,8,3,41.63,23.59,2.73,265.82
6244,89,10,9,1,9,2,43.18,26.74,1.4,158.68
6244,18,10,9,1,8,3,44.72,29.89,1.92,80.49
6245,76,16,9,1,9,2,43.73,22.85,1.34,180.82
6245,77,16,9,1,9,2,43.9,23.86,0.89,203.17
6245,17,16,9,1,9,2,43.3,26.24,2.35,181.11
6245,12,16,0,10,2,9,46.48,9.82,2.85,69.62
6245,68,16,9,1,8,3,43.6,21.94,0.31,205.19
6245,79,16,8,2,8,3,44.63,19.81,1.67,82.53
6245,30,16,9,1,9,2,41.58,26.45,4.95,41.89
6245,66,16,9,1,9,2,44.53,22.34,1.01,174.86
6245,16,16,8,2,7,4,37.81,23.44,3.26,272.69
6245,89,16,9,1,9,2,43.67,25.56,0.79,137.18
6245,18,16,7,3,8,3,47.15,30.49,1.84,40.95
6246,76,7,8,2,8,3,43.9,21.92,0.57,210.2
6246,77,7,9,1,9,2,43.49,23.9,0.73,297.13
6246,17,7,9,1,9,2,43.04,25.67,0.38,270.8
6246,12,7,0,10,1,10,49.24,11.14,3.1,59.22
6246,68,7,8,2,8,3,43.43,22.0,0.81,86.99
6246,79,7,6,4,8,3,46.58,21.0,2.99,42.86
6246,30,7,7,3,9,2,45.03,31.24,5.72,36.79
6246,66,7,8,2,8,3,44.49,21.58,0.4,129.74
6246,16,7,6,4,4,7,35.3,23.89,1.78,310.05
6246,89,7,9,1,9,2,44.16,25.42,0.37,95.84
6246,18,7,4,6,7,4,46.97,32.38,2.79,351.75
6247,76,33,7,3,5,6,43.37,21.87,0.58,298.42
6247,77,33,7,3,7,4,42.71,24.56,1.11,329.16
6247,17,33,7,3,8,3,42.93,25.86,0.17,334.45
6247,12,33,0,10,1,10,51.72,13.01,2.92,37.73
6247,68,33,7,3,7,4,44.27,23.32,1.69,43.76
6247,79,33,6,4,7,4,48.54,24.14,3.49,28.2
6247,30,33,1,9,8,3,48.18,35.41,3.15,34.32
6247,66,33,6,4,5,6,44.9,21.85,0.68,47.15
6247,16,33,5,5,2,9,35.08,25.41,1.6,115.59
6247,89,33,7,3,8,3,44.39,25.46,0.17,152.91
6247,18,33,1,9,8,3,46.5,35.93,3.4,320.36
6278,76,0,8,2,8,3,48.2,31.33,0.65,316.42
6278,77,0,8,2,7,4,47.86,33.07,0.95,307.88
6278,86,0,9,1,7,4,47.38,23.59,0.57,17.01
6278,17,0,4,6,5,6,47.4,19.24,1.48,38.3
6278,12,0,0,10,2,9,47.94,43.66,0.9,90.1
6278,68,0,9,1,8,3,48.13,28.23,0.2,292.13
6278,79,0,9,1,8,3,47.93,26.6,0.31,321.32
6278,30,0,8,2,4,7,41.41,29.71,0.56,71.02
6278,66,0,8,2,8,3,48.47,29.82,0.77,329.47
6278,16,0,8,2,8,3,47.6,29.74,1.12,269.01
6278,89,0,9,1,8,3,48.12,25.05,0.58,254.47
6279,76,16,8,2,8,3,47.14,32.22,1.96,297.56
6279,77,16,9,1,7,4,46.19,34.09,2.33,277.21
6279,86,16,9,1,8,3,47.6,24.79,1.5,313.63
6279,17,16,4,6,5,6,49.35,20.34,4.07,66.8
6279,12,16,1,9,2,9,49.94,43.33,3.82,107.3
6279,68,16,9,1,8,3,47.87,28.66,0.92,312.76
6279,79,16,9,1,8,3,47.53,27.17,1.23,314.76
6279,30,16,8,2,6,5,42.53,30.26,2.48,74.81
6279,66,16,8,2,8,3,47.51,31.13,1.57,328.31
6279,16,16,8,2,8,3,45.21,29.77,3.11,267.88
6279,89,16,9,1,8,3,47.82,26.27,1.25,341.23
6280,76,16,8,2,8,3,44.79,32.99,2.57,272.94
6280,77,16,8,2,7,4,43.4,33.38,2.85,248.3
6280,86,16,9,1,8,3,46.7,26.28,2.19,298.97
6280,17,16,2,8,5,6,54.89,22.37,6.72,65.42
6280,12,16,0,10,1,10,55.11,41.37,6.58,101.62
6280,68,16,8,2,8,3,46.82,29.27,1.44,272.61
6280,79,16,8,2,8,3,46.18,28.17,1.87,288.91
6280,30,16,8,2,8,3,46.07,30.82,3.29,82.64
6280,66,16,8,2,8,3,46.99,32.24,0.61,265.94
6280,16,16,8,2,7,4,41.7,29.42,2.14,254.2
6280,89,16,9,1,8,3,47.34,27.2,1.22,281.38
6281,76,20,8,2,7,4,42.13,32.39,2.67,239.76
6281,77,20,8,2,6,5,41.0,32.22,1.29,260.22
6281,86,20,8,2,7,4,43.8,26.85,3.46,285.88
6281,17,20,0,10,2,9,61.28,26.11,7.69,46.22
6281,12,20,0,10,1,10,62.81,41.03,8.5,83.64
6281,68,20,8,2,7,4,44.99,28.84,2.11,271.7
6281,79,20,8,2,7,4,44.01,28.32,2.39,269.24
6281,30,20,8,2,8,3,48.94,31.3,3.24,50.54
6281,66,20,8,2,8,3,46.72,31.19,1.78,207.56
6281,16,20,8,2,7,4,41.14,28.86,0.6,207.29
6281,89,20,8,2,7,4,45.47,26.62,2.62,258.01
6282,76,16,7,3,6,5,40.28,30.49,1.83,227.83
6282,77,16,7,3,6,5,41.13,32.51,1.28,54.1
6282,86,16,7,3,6,5,40.2,28.18,3.47,292.47
6282,17,16,0,10,1,10,65.88,32.91,8.18,34.66
6282,12,16,0,10,2,9,71.85,43.18,9.57,75.81
6282,68,16,8,2,7,4,42.79,29.38,1.25,277.99
6282,79,16,7,3,6,5,41.5,28.12,2.05,255.68
6282,30,16,2,8,4,7,50.87,34.97,4.46,23.79
6282,66,16,8,2,7,4,45.35,29.26,1.53,211.9
6282,16,16,7,3,6,5,40.84,28.32,1.17,236.55
6282,89,16,7,3,7,4,42.42,26.24,2.06,268.38
6283,76,16,7,3,6,5,39.44,29.98,0.38,215.19
6283,77,16,7,3,6,5,42.98,33.52,2.07,60.56
6283,86,16,7,3,6,5,37.4,29.47,2.53,296.79
6283,17,16,0,10,1,10,70.75,39.3,7.54,48.08
6283,12,16,0,10,2,9,81.32,45.68,9.61,71.91
6283,68,16,7,3,6,5,42.58,29.22,0.63,139.7
6283,79,16,7,3,6,5,40.08,27.37,1.02,240.98
6283,30,16,0,10,4,7,52.62,39.25,4.41,28.62
6283,66,16,7,3,7,4,45.21,28.71,0.78,106.92
6283,16,16,7,3,6,5,39.3,27.73,1.09,255.02
6283,89,16,7,3,6,5,41.47,26.38,0.54,179.93
6284,76,7,7,3,5,6,39.72,30.15,0.62,53.4
6284,77,7,7,3,5,6,44.69,34.52,1.81,62.3
6284,86,7,6,4,4,7,35.72,30.42,1.1,311.42
6284,17,7,0,10,1,10,76.94,42.95,6.26,63.51
6284,12,7,0,10,2,9,90.0,49.23,8.37,60.79
6284,68,7,7,3,6,5,43.67,28.81,1.31,101.42
6284,79,7,7,3,4,7,39.67,27.2,0.28,272.79
6284,30,7,0,10,2,9,55.06,42.7,3.81,37.68
6284,66,7,6,4,5,6,46.6,29.14,1.57,73.28
6284,16,7,7,3,4,7,38.79,27.69,0.2,249.31
6284,89,7,7,3,4,7,42.36,26.72,1.26,70.35
6285,76,33,7,3,4,7,40.4,30.71,0.97,58.34
6285,77,33,4,6,4,7,46.18,35.21,1.7,66.96
6285,86,33,5,5,4,7,35.68,30.77,0.66,60.95
6285,17,33,0,10,1,10,81.75,45.03,4.23,64.1
6285,12,33,0,10,2,9,95.82,53.58,4.95,50.9
6285,68,33,7,3,4,7,45.11,28.73,1.62,87.93
6285,79,33,6,4,3,8,39.53,27.27,0.15,136.54
6285,30,33,0,10,2,9,57.2,45.27,2.68,42.18
6285,66,33,6,4,4,7,48.16,29.61,1.78,74.57
6285,16,33,6,4,4,7,38.84,27.67,0.04,91.55
6285,89,33,7,3,4,7,43.77,27.2,1.54,67.68
6316,76,16,9,1,8,3,94.95,31.32,0.2,191.56
6316,77,16,9,1,8,3,94.66,32.88,0.05,305.18
6316,86,16,9,1,8,3,93.98,24.15,0.25,244.84
6316,17,16,6,4,5,6,94.0,20.55,0.01,171.03
6316,12,16,4,6,4,7,95.16,38.95,0.02,106.53
6316,68,16,9,1,9,2,94.86,28.21,0.02,149.75
6316,79,16,9,1,9,2,94.62,26.75,0.2,99.79
6316,30,16,8,2,5,6,88.86,29.8,0.01,193.92
6316,66,16,10,0,8,3,95.34,29.88,0.02,296.71
6316,16,16,10,0,8,3,94.54,29.6,0.28,194.1
6316,89,16,9,1,8,3,94.73,25.39,0.01,91.59
6317,76,0,9,1,8,3,94.94,31.78,0.74,7.32
6317,77,0,9,1,6,5,94.57,33.01,0.88,326.08
6317,86,0,9,1,8,3,94.3,24.39,1.07,61.55
6317,17,0,6,4,5,6,94.01,20.56,1.16,10.17
6317,12,0,4,6,4,7,95.18,38.95,1.32,84.5
6317,68,0,9,1,9,2,94.9,28.26,0.55,27.32
6317,79,0,9,1,9,2,94.98,27.08,1.05,39.76
6317,30,0,8,2,5,6,88.87,29.79,1.13,110.61
6317,66,0,10,0,8,3,95.32,29.92,0.77,348.84
6317,16,0,10,0,8,3,93.97,29.75,1.73,273.37
6317,89,0,9,1,8,3,94.74,25.39,0.77,297.27
6318,76,10,10,0,8,3,95.17,32.69,0.65,57.64
6318,77,10,9,1,6,5,93.7,34.28,0.86,273.5
6318,86,10,9,1,8,3,95.87,25.26,2.22,39.99
6318,17,10,8,2,7,4,94.3,23.03,2.91,6.48
6318,12,10,3,7,5,6,98.02,39.2,3.8,85.56
6318,68,10,9,1,9,2,95.27,29.23,0.88,12.54
6318,79,10,9,1,9,2,95.9,28.31,1.44,40.9
6318,30,10,9,1,9,2,91.22,29.17,3.34,98.02
6318,66,10,10,0,8,3,94.99,31.41,1.01,280.69
6318,16,10,9,1,8,3,91.06,29.73,3.3,269.99
6318,89,10,9,1,9,2,93.71,26.69,2.38,308.58
6319,76,7,10,0,9,2,95.87,32.33,1.33,118.33
6319,77,7,10,0,9,2,94.09,34.44,1.19,102.22
6319,86,7,9,1,10,1,96.83,27.79,2.35,180.42
6319,17,7,9,1,9,2,94.72,25.98,2.17,24.06
6319,12,7,2,8,3,8,102.44,39.48,3.6,100.36
6319,68,7,9,1,9,2,95.32,29.85,0.45,112.85
6319,79,7,9,1,10,1,96.87,29.24,1.39,45.26
6319,30,7,9,1,9,2,95.16,28.88,2.81,102.53
6319,66,7,9,1,9,2,95.13,31.72,0.85,105.97
6319,16,7,9,1,7,4,87.59,29.77,2.49,272.06
6319,89,7,9,1,9,2,91.13,28.24,2.46,304.23
6320,76,33,9,1,11,0,97.49,31.48,1.63,112.78
6320,77,33,8,2,10,1,95.82,33.61,1.74,128.59
6320,86,33,9,1,10,1,96.04,29.67,1.32,332.16
6320,17,33,8,2,10,1,95.88,27.06,1.05,68.19
6320,12,33,1,9,4,7,104.94,37.91,3.39,150.34
6320,68,33,9,1,10,1,95.55,28.74,1.09,187.45
6320,79,33,8,2,10,1,97.84,30.19,1.14,89.68
6320,30,33,8,2,10,1,96.68,28.04,0.99,115.88
6320,66,33,8,2,10,1,96.34,30.81,1.43,124.54
6320,16,33,3,7,2,9,86.14,29.88,0.7,265.91
6320,89,33,9,1,9,2,89.76,29.39,0.7,251.77
6356,76,0,7,3,7,4,95.76,30.1,0.34,296.57
6356,77,0,7,3,6,5,95.42,31.55,0.99,290.6
6356,11,0,0,10,1,10,94.88,47.38,1.02,84.36
6356,68,0,8,2,7,4,95.81,27.22,0.3,250.18
6356,79,0,7,3,6,5,95.41,25.14,0.62,225.74
6356,66,0,8,2,7,4,96.4,28.64,0.59,225.32
6356,16,0,8,2,4,7,92.52,28.5,0.5,283.93
6356,89,0,5,5,5,6,96.02,36.09,0.65,71.26
6356,10,0,6,4,4,7,95.17,19.73,0.47,41.76
6356,18,0,7,3,5,6,96.25,22.6,0.52,54.82
6356,83,0,1,9,0,11,95.27,10.15,0.93,90.95
6357,76,16,8,2,6,5,95.1,30.43,0.96,260.56
6357,77,16,7,3,5,6,93.55,32.06,2.39,266.67
6357,11,16,0,10,1,10,97.14,47.83,4.35,78.96
6357,68,16,7,3,7,4,95.26,26.8,1.19,248.77
6357,79,16,7,3,6,5,94.64,24.36,1.69,249.65
6357,66,16,8,2,7,4,95.48,27.82,1.02,242.46
6357,16,16,8,2,4,7,91.52,28.77,1.4,276.99
6357,89,16,4,6,5,6,97.39,36.74,3.15,58.8
6357,10,16,6,4,4,7,95.88,20.65,3.38,27.95
6357,18,16,7,3,5,6,97.32,23.26,3.23,55.49
6357,83,16,0,10,2,9,97.33,9.91,2.96,89.6
6358,76,20,7,3,5,6,94.07,29.71,0.54,234.39
6358,77,20,6,4,3,8,90.87,31.14,2.05,244.58
6358,11,20,1,9,2,9,103.21,49.04,6.29,79.11
6358,68,20,7,3,5,6,93.63,26.48,1.7,258.14
6358,79,20,7,3,3,8,92.3,24.17,2.04,282.33
6358,66,20,7,3,5,6,94.76,27.86,0.82,322.4
6358,16,20,6,4,3,8,89.84,28.8,1.34,271.22
6358,89,20,1,9,3,8,101.08,39.49,4.81,30.2
6358,10,20,7,3,7,4,98.1,25.8,6.45,16.52
6358,18,20,5,5,6,5,101.55,26.18,5.96,58.71
6358,83,20,0,10,2,9,100.81,10.46,3.5,46.17
6359,76,19,6,4,5,6,94.29,30.41,1.51,10.92
6359,77,19,6,4,3,8,89.96,30.56,0.59,142.89
6359,11,19,1,9,2,9,109.33,50.11,4.94,84.52
6359,68,19,6,4,3,8,92.01,26.03,0.87,219.18
6359,79,19,5,5,3,8,90.87,25.13,1.18,324.16
6359,66,19,6,4,4,7,94.69,28.95,1.69,48.99
6359,16,19,5,5,3,8,88.84,28.84,0.92,268.05
6359,89,19,1,9,2,9,101.87,44.88,5.96,215.39
6359,10,19,5,5,5,6,99.42,32.71,5.45,8.9
6359,18,19,1,9,4,7,107.43,29.46,7.3,53.51
6359,83,19,0,10,2,9,102.11,14.62,4.89,12.53
6360,76,18,6,4,4,7,94.68,32.48,1.83,23.73
6360,77,18,5,5,3,8,90.44,31.5,1.1,34.64
6360,11,18,0,10,1,10,112.89,50.08,1.74,85.34
6360,68,18,5,5,3,8,92.49,25.68,1.24,95.53
6360,79,18,5,5,3,8,90.77,25.87,0.6,152.82
6360,66,18,6,4,4,7,95.63,31.11,2.58,31.23
6360,16,18,5,5,3,8,88.0,28.76,0.63,303.61
6360,89,18,0,10,2,9,101.2,51.26,6.04,145.56
6360,10,18,2,8,4,7,99.86,36.36,2.44,8.27
6360,18,18,0,10,3,8,113.1,34.94,7.61,38.62
6360,83,18,0,10,2,9,103.0,19.78,4.68,11.8
6361,77,16,7,3,3,8,95.68,33.7,1.19,49.41
6361,11,16,6,4,2,9,91.19,32.32,1.18,49.01
6361,68,16,1,9,0,11,112.86,50.28,0.85,256.44
6361,79,16,6,4,3,8,94.27,25.92,1.45,70.74
6361,66,16,6,4,1,10,91.01,26.32,0.75,55.17
6361,16,16,6,4,4,7,97.27,33.23,1.88,43.43
6361,89,16,5,5,1,10,87.9,29.48,0.98,48.9
6361,10,16,0,10,2,9,102.13,56.76,3.73,10.63
6361,18,16,3,7,3,8,100.13,37.78,1.46,8.66
6361,83,16,1,9,2,9,116.86,41.12,5.88,23.03
6361,76,16,7,3,2,9,93.41,34.62,1.93,46.98
6517,76,0,9,1,8,3,102.79,25.09,0.28,297.3
6517,77,0,8,2,8,3,103.0,27.04,0.74,314.42
6517,17,0,6,4,6,5,102.25,15.04,0.89,80.84
6517,12,0,6,4,6,5,103.41,31.89,0.98,86.8
6517,68,0,9,1,7,4,102.99,22.52,0.22,260.43
6517,79,0,8,2,8,3,102.78,20.74,0.57,231.56
6517,30,0,8,2,5,6,99.58,20.59,1.17,168.54
6517,66,0,10,0,8,3,103.53,23.87,0.48,313.26
6517,16,0,10,0,6,5,99.63,23.65,0.4,253.32
6517,89,0,7,3,6,5,100.44,17.23,1.32,140.49
6517,18,0,5,5,5,6,102.44,32.57,0.75,131.45
6518,76,16,10,0,7,4,102.48,25.44,0.54,293.35
6518,77,16,9,1,6,5,101.88,27.82,2.01,284.11
6518,17,16,7,3,6,5,104.0,15.74,3.53,64.09
6518,12,16,4,6,5,6,105.41,32.06,3.48,77.36
6518,68,16,9,1,7,4,102.6,22.45,1.05,261.88
6518,79,16,8,2,7,4,101.87,20.31,1.69,262.65
6518,30,16,8,2,5,6,100.15,18.35,4.39,158.66
6518,66,16,10,0,8,3,102.77,24.49,0.99,288.76
6518,16,16,9,1,4,7,98.58,23.92,1.54,272.77
6518,89,16,8,2,7,4,103.85,18.27,4.28,72.66
