time,x,y,speed,direction,event,jerseyNumber,team,frameId,playId
561,49.24,11.14,3.1,59.22,first_contact,12,1,,2376
561,35.3,23.89,1.78,310.05,first_contact,16,1,,2376
561,43.04,25.67,0.38,270.8,first_contact,17,1,,2376
561,46.97,32.38,2.79,351.75,first_contact,18,1,,2376
561,45.03,31.24,5.72,36.79,first_contact,30,1,,2376
561,44.49,21.58,0.4,129.74,first_contact,66,1,,2376
561,43.43,22.0,0.81,86.99,first_contact,68,1,,2376
561,43.9,21.92,0.57,210.2,first_contact,76,1,,2376
561,43.49,23.9,0.73,297.13,first_contact,77,1,,2376
561,46.58,21.0,2.99,42.86,first_contact,79,1,,2376
561,44.16,25.42,0.37,95.84,first_contact,89,1,,2376
562,45.8,32.9,0.3,146.35,tackle,24,0,,2376
562,54.59,32.23,6.27,337.5,tackle,25,0,,2376
562,44.44,32.62,2.9,41.41,tackle,29,0,,2376
562,48.52,34.73,2.92,13.45,tackle,33,0,,2376
562,52.68,13.5,4.11,38.56,tackle,36,0,,2376
562,48.16,34.14,3.2,35.7,tackle,53,0,,2376
562,44.07,28.52,4.01,37.67,tackle,54,0,,2376
562,48.59,26.22,4.27,35.47,tackle,90,0,,2376
562,49.43,26.62,4.72,17.43,tackle,91,0,,2376
562,45.83,25.37,2.44,43.08,tackle,94,0,,2376
562,44.3,21.66,0.5,280.0,tackle,99,0,,2376
562,51.72,13.01,2.92,37.73,tackle,12,1,,2376
562,35.08,25.41,1.6,115.59,tackle,16,1,,2376
562,42.93,25.86,0.17,334.45,tackle,17,1,,2376
562,46.5,35.93,3.4,320.36,tackle,18,1,,2376
562,48.18,35.41,3.15,34.32,tackle,30,1,,2376
562,44.9,21.85,0.68,47.15,tackle,66,1,,2376
562,44.27,23.32,1.69,43.76,tackle,68,1,,2376
562,43.37,21.87,0.58,298.42,tackle,76,1,,2376
562,42.71,24.56,1.11,329.16,tackle,77,1,,2376
562,48.54,24.14,3.49,28.2,tackle,79,1,,2376
562,44.39,25.46,0.17,152.91,tackle,89,1,,2376
563,66.07,29.24,0.09,91.64,ball_snap,25,0,,2401
563,50.9,22.28,0.66,311.4,ball_snap,29,0,,2401
563,54.23,18.11,1.48,58.15,ball_snap,33,0,,2401
563,50.44,43.65,0.61,106.83,ball_snap,36,0,,2401
563,53.6,29.41,0.33,303.66,ball_snap,53,0,,2401
563,51.1,24.34,0.78,316.79,ball_snap,54,0,,2401
563,49.42,36.05,1.22,258.15,ball_snap,57,0,,2401
563,49.69,30.3,1.04,308.73,ball_snap,90,0,,2401
563,50.03,25.3,0.79,308.6,ball_snap,91,0,,2401
563,50.0,33.46,0.88,258.41,ball_snap,95,0,,2401
563,49.91,27.84,0.64,287.18,ball_snap,99,0,,2401
563,47.94,43.66,0.9,90.1,ball_snap,12,1,,2401
563,47.6,29.74,1.12,269.01,ball_snap,16,1,,2401
563,47.4,19.24,1.48,38.3,ball_snap,17,1,,2401
563,41.41,29.71,0.56,71.02,ball_snap,30,1,,2401
563,48.47,29.82,0.77,329.47,ball_snap,66,1,,2401
563,48.13,28.23,0.2,292.13,ball_snap,68,1,,2401
563,48.2,31.33,0.65,316.42,ball_snap,76,1,,2401
563,47.86,33.07,0.95,307.88,ball_snap,77,1,,2401
563,47.93,26.6,0.31,321.32,ball_snap,79,1,,2401
563,47.38,23.59,0.57,17.01,ball_snap,86,1,,2401
563,48.12,25.05,0.58,254.47,ball_snap,89,1,,2401
564,66.34,29.3,1.33,84.7,none,25,0,,2401
564,50.36,22.96,1.57,305.42,none,29,0,,2401
564,55.45,19.1,2.4,53.5,none,33,0,,2401
564,51.77,43.42,2.57,101.29,none,36,0,,2401
564,53.11,29.93,1.05,334.53,none,53,0,,2401
564,50.36,25.47,1.77,336.16,none,54,0,,2401
564,47.19,35.69,3.13,253.26,none,57,0,,2401
564,48.1,31.59,1.52,299.59,none,90,0,,2401
564,48.72,26.24,1.59,294.49,none,91,0,,2401
564,48.14,33.28,2.71,271.46,none,95,0,,2401
564,48.7,28.46,1.6,285.81,none,99,0,,2401
564,49.94,43.33,3.82,107.3,none,12,1,,2401
564,45.21,29.77,3.11,267.88,none,16,1,,2401
564,49.35,20.34,4.07,66.8,none,17,1,,2401
564,42.53,30.26,2.48,74.81,none,30,1,,2401
564,47.51,31.13,1.57,328.31,none,66,1,,2401
564,47.87,28.66,0.92,312.76,none,68,1,,2401
564,47.14,32.22,1.96,297.56,none,76,1,,2401
564,46.19,34.09,2.33,277.21,none,77,1,,2401
564,47.53,27.17,1.23,314.76,none,79,1,,2401
564,47.6,24.79,1.5,313.63,none,86,1,,2401
564,47.82,26.27,1.25,341.23,none,89,1,,2401
565,68.76,29.39,3.13,82.35,none,25,0,,2401
565,48.19,23.94,3.81,294.15,none,29,0,,2401
565,58.22,20.89,4.35,61.18,none,33,0,,2401
565,55.43,42.57,4.97,99.34,none,36,0,,2401
565,52.92,31.22,1.71,61.67,none,53,0,,2401
565,49.8,27.45,1.39,181.0,none,54,0,,2401
565,43.62,34.22,3.3,244.42,none,57,0,,2401
565,47.24,31.64,1.02,239.39,none,90,0,,2401
565,47.28,26.45,1.83,261.26,none,91,0,,2401
565,44.68,33.53,3.4,253.44,none,95,0,,2401
565,46.96,28.49,2.21,258.81,none,99,0,,2401
565,55.11,41.37,6.58,101.62,none,12,1,,2401
565,41.7,29.42,2.14,254.2,none,16,1,,2401
565,54.89,22.37,6.72,65.42,none,17,1,,2401
565,46.07,30.82,3.29,82.64,none,30,1,,2401
565,46.99,32.24,0.61,265.94,none,66,1,,2401
565,46.82,29.27,1.44,272.61,none,68,1,,2401
565,44.79,32.99,2.57,272.94,none,76,1,,2401
565,43.4,33.38,2.85,248.3,none,77,1,,2401
565,46.18,28.17,1.87,288.91,none,79,1,,2401
565,46.7,26.28,2.19,298.97,none,86,1,,2401
565,47.34,27.2,1.22,281.38,none,89,1,,2401
566,72.44,30.43,5.04,54.93,pass_forward,25,0,,2401
566,43.5,26.25,5.4,305.13,pass_forward,29,0,,2401
566,62.94,23.41,6.04,46.13,pass_forward,33,0,,2401
566,61.63,42.05,7.32,84.85,pass_forward,36,0,,2401
566,54.59,32.93,2.89,34.74,pass_forward,53,0,,2401
566,50.26,28.15,1.18,43.46,pass_forward,54,0,,2401
566,41.36,32.97,1.11,198.19,pass_forward,57,0,,2401
566,46.29,30.68,1.42,257.3,pass_forward,90,0,,2401
566,44.96,25.72,3.16,258.8,pass_forward,91,0,,2401
566,41.98,31.25,3.25,209.71,pass_forward,95,0,,2401
566,44.28,27.72,2.86,259.63,pass_forward,99,0,,2401
566,62.81,41.03,8.5,83.64,pass_forward,12,1,,2401
566,41.14,28.86,0.6,207.29,pass_forward,16,1,,2401
566,61.28,26.11,7.69,46.22,pass_forward,17,1,,2401
566,48.94,31.3,3.24,50.54,pass_forward,30,1,,2401
566,46.72,31.19,1.78,207.56,pass_forward,66,1,,2401
566,44.99,28.84,2.11,271.7,pass_forward,68,1,,2401
566,42.13,32.39,2.67,239.76,pass_forward,76,1,,2401
566,41.0,32.22,1.29,260.22,pass_forward,77,1,,2401
566,44.01,28.32,2.39,269.24,pass_forward,79,1,,2401
566,43.8,26.85,3.46,285.88,pass_forward,86,1,,2401
566,45.47,26.62,2.62,258.01,pass_forward,89,1,,2401
567,76.81,35.3,7.67,41.33,none,25,0,,2401
567,39.61,30.02,4.54,321.91,none,29,0,,2401
567,66.63,29.32,7.24,25.46,none,33,0,,2401
567,69.87,43.95,9.07,76.29,none,36,0,,2401
567,56.17,35.99,3.81,35.01,none,53,0,,2401
567,51.51,29.28,2.75,53.94,none,54,0,,2401
567,42.26,33.06,2.09,64.96,none,57,0,,2401
567,44.76,31.14,1.29,201.18,none,90,0,,2401
567,41.24,25.29,2.88,262.96,none,91,0,,2401
567,41.34,28.32,1.8,196.36,none,95,0,,2401
567,41.5,27.41,2.03,251.87,none,99,0,,2401
567,71.85,43.18,9.57,75.81,none,12,1,,2401
567,40.84,28.32,1.17,236.55,none,16,1,,2401
567,65.88,32.91,8.18,34.66,none,17,1,,2401
567,50.87,34.97,4.46,23.79,none,30,1,,2401
567,45.35,29.26,1.53,211.9,none,66,1,,2401
567,42.79,29.38,1.25,277.99,none,68,1,,2401
567,40.28,30.49,1.83,227.83,none,76,1,,2401
567,41.13,32.51,1.28,54.1,none,77,1,,2401
567,41.5,28.12,2.05,255.68,none,79,1,,2401
567,40.2,28.18,3.47,292.47,none,86,1,,2401
567,42.42,26.24,2.06,268.38,none,89,1,,2401
568,82.62,41.77,9.24,46.22,none,25,0,,2401
568,37.82,33.27,3.05,336.96,none,29,0,,2401
568,69.22,36.2,6.39,22.81,none,33,0,,2401
568,79.21,46.24,9.78,75.72,none,36,0,,2401
568,59.04,39.0,3.86,51.92,none,53,0,,2401
568,54.76,31.26,4.23,61.97,none,54,0,,2401
568,44.98,34.83,3.98,58.41,none,57,0,,2401
568,45.93,32.65,2.34,61.07,none,90,0,,2401
568,39.39,24.98,0.86,228.57,none,91,0,,2401
568,41.02,27.73,0.31,188.12,none,95,0,,2401
568,40.45,26.57,1.0,188.44,none,99,0,,2401
568,81.32,45.68,9.61,71.91,none,12,1,,2401
568,39.3,27.73,1.09,255.02,none,16,1,,2401
568,70.75,39.3,7.54,48.08,none,17,1,,2401
568,52.62,39.25,4.41,28.62,none,30,1,,2401
568,45.21,28.71,0.78,106.92,none,66,1,,2401
568,42.58,29.22,0.63,139.7,none,68,1,,2401
568,39.44,29.98,0.38,215.19,none,76,1,,2401
568,42.98,33.52,2.07,60.56,none,77,1,,2401
568,40.08,27.37,1.02,240.98,none,79,1,,2401
568,37.4,29.47,2.53,296.79,none,86,1,,2401
568,41.47,26.38,0.54,179.93,none,89,1,,2401
569,90.08,48.0,8.8,50.83,first_contact,25,0,,2401
569,37.14,35.59,1.91,281.78,first_contact,29,0,,2401
569,71.57,41.0,4.01,32.22,first_contact,33,0,,2401
569,88.73,48.89,9.07,68.04,first_contact,36,0,,2401
569,62.06,40.77,2.73,57.6,first_contact,53,0,,2401
569,58.85,33.26,4.28,62.22,first_contact,54,0,,2401
569,49.02,37.12,4.53,65.42,first_contact,57,0,,2401
569,48.7,33.23,2.68,81.41,first_contact,90,0,,2401
569,39.71,24.72,0.83,100.47,first_contact,91,0,,2401
569,41.09,27.72,0.14,64.58,first_contact,95,0,,2401
569,41.18,25.71,1.68,117.05,first_contact,99,0,,2401
569,90.0,49.23,8.37,60.79,first_contact,12,1,,2401
569,38.79,27.69,0.2,249.31,first_contact,16,1,,2401
569,76.94,42.95,6.26,63.51,first_contact,17,1,,2401
569,55.06,42.7,3.81,37.68,first_contact,30,1,,2401
569,46.6,29.14,1.57,73.28,first_contact,66,1,,2401
569,43.67,28.81,1.31,101.42,first_contact,68,1,,2401
569,39.72,30.15,0.62,53.4,first_contact,76,1,,2401
569,44.69,34.52,1.81,62.3,first_contact,77,1,,2401
569,39.67,27.2,0.28,272.79,first_contact,79,1,,2401
569,35.72,30.42,1.1,311.42,first_contact,86,1,,2401
569,42.36,26.72,1.26,70.35,first_contact,89,1,,2401
570,96.0,52.76,5.19,52.37,tackle,25,0,,2401
570,37.33,37.05,1.29,30.95,tackle,29,0,,2401
570,73.36,43.03,1.97,56.21,tackle,33,0,,2401
570,95.82,52.84,5.84,58.25,tackle,36,0,,2401
570,63.65,41.95,1.65,53.94,tackle,53,0,,2401
570,62.28,35.19,3.32,61.98,tackle,54,0,,2401
570,53.1,38.54,3.7,76.79,tackle,57,0,,2401
570,51.14,33.49,2.15,84.72,tackle,90,0,,2401
570,40.93,24.77,1.29,86.43,tackle,91,0,,2401
570,41.24,27.86,0.36,46.39,tackle,95,0,,2401
570,43.36,25.2,2.34,97.8,tackle,99,0,,2401
570,95.82,53.58,4.95,50.9,tackle,12,1,,2401
570,38.84,27.67,0.04,91.55,tackle,16,1,,2401
570,81.75,45.03,4.23,64.1,tackle,17,1,,2401
570,57.2,45.27,2.68,42.18,tackle,30,1,,2401
570,48.16,29.61,1.78,74.57,tackle,66,1,,2401
570,45.11,28.73,1.62,87.93,tackle,68,1,,2401
570,40.4,30.71,0.97,58.34,tackle,76,1,,2401
570,46.18,35.21,1.7,66.96,tackle,77,1,,2401
570,39.53,27.27,0.15,136.54,tackle,79,1,,2401
570,35.68,30.77,0.66,60.95,tackle,86,1,,2401
570,43.77,27.2,1.54,67.68,tackle,89,1,,2401
571,109.65,28.98,0.09,127.7,none,25,0,,2425
571,97.24,22.18,0.03,137.39,none,29,0,,2425
571,98.39,19.4,1.38,297.69,none,33,0,,2425
571,100.22,40.58,1.0,80.06,none,36,0,,2425
571,100.28,29.8,0.1,265.37,none,53,0,,2425
571,99.36,24.2,0.0,138.82,none,54,0,,2425
571,96.49,35.96,0.21,131.17,none,57,0,,2425
571,96.64,30.26,0.12,338.45,none,90,0,,2425
571,96.61,25.54,0.05,213.9,none,91,0,,2425
571,96.81,33.12,0.14,170.9,none,95,0,,2425
571,96.5,27.82,0.16,339.67,none,99,0,,2425
571,95.16,38.95,0.02,106.53,none,12,1,,2425
571,94.54,29.6,0.28,194.1,none,16,1,,2425
571,94.0,20.55,0.01,171.03,none,17,1,,2425
571,88.86,29.8,0.01,193.92,none,30,1,,2425
571,95.34,29.88,0.02,296.71,none,66,1,,2425
571,94.86,28.21,0.02,149.75,none,68,1,,2425
571,94.95,31.32,0.2,191.56,none,76,1,,2425
571,94.66,32.88,0.05,305.18,none,77,1,,2425
571,94.62,26.75,0.2,99.79,none,79,1,,2425
571,93.98,24.15,0.25,244.84,none,86,1,,2425
571,94.73,25.39,0.01,91.59,none,89,1,,2425
572,109.52,28.87,0.44,257.41,ball_snap,25,0,,2425
572,97.19,22.26,1.17,313.2,ball_snap,29,0,,2425
572,97.32,19.99,1.29,315.1,ball_snap,33,0,,2425
572,101.25,40.66,1.36,88.17,ball_snap,36,0,,2425
572,100.11,29.81,0.62,272.64,ball_snap,53,0,,2425
572,99.36,24.2,0.54,310.6,ball_snap,54,0,,2425
572,96.17,35.96,1.01,262.34,ball_snap,57,0,,2425
572,96.46,30.54,1.08,327.25,ball_snap,90,0,,2425
572,96.47,25.57,1.09,286.39,ball_snap,91,0,,2425
572,96.62,33.08,0.57,292.84,ball_snap,95,0,,2425
572,96.48,27.98,0.64,354.44,ball_snap,99,0,,2425
572,95.18,38.95,1.32,84.5,ball_snap,12,1,,2425
572,93.97,29.75,1.73,273.37,ball_snap,16,1,,2425
572,94.01,20.56,1.16,10.17,ball_snap,17,1,,2425
572,88.87,29.79,1.13,110.61,ball_snap,30,1,,2425
572,95.32,29.92,0.77,348.84,ball_snap,66,1,,2425
572,94.9,28.26,0.55,27.32,ball_snap,68,1,,2425
572,94.94,31.78,0.74,7.32,ball_snap,76,1,,2425
572,94.57,33.01,0.88,326.08,ball_snap,77,1,,2425
572,94.98,27.08,1.05,39.76,ball_snap,79,1,,2425
572,94.3,24.39,1.07,61.55,ball_snap,86,1,,2425
572,94.74,25.39,0.77,297.27,ball_snap,89,1,,2425
573,108.68,28.88,2.02,274.92,handoff,25,0,,2425
573,95.53,23.87,2.35,333.42,handoff,29,0,,2425
573,96.58,21.37,2.5,346.0,handoff,33,0,,2425
573,102.96,40.72,1.72,92.83,handoff,36,0,,2425
573,99.02,29.79,1.03,261.83,handoff,53,0,,2425
573,98.56,25.18,2.32,325.67,handoff,54,0,,2425
573,94.56,35.67,0.81,243.8,handoff,57,0,,2425
573,95.54,31.96,0.74,281.91,handoff,90,0,,2425
573,94.47,26.19,2.66,287.84,handoff,91,0,,2425
573,95.8,33.58,0.46,257.09,handoff,95,0,,2425
573,96.39,29.15,0.89,347.51,handoff,99,0,,2425
573,98.02,39.2,3.8,85.56,handoff,12,1,,2425
573,91.06,29.73,3.3,269.99,handoff,16,1,,2425
573,94.3,23.03,2.91,6.48,handoff,17,1,,2425
573,91.22,29.17,3.34,98.02,handoff,30,1,,2425
573,94.99,31.41,1.01,280.69,handoff,66,1,,2425
573,95.27,29.23,0.88,12.54,handoff,68,1,,2425
573,95.17,32.69,0.65,57.64,handoff,76,1,,2425
573,93.7,34.28,0.86,273.5,handoff,77,1,,2425
573,95.9,28.31,1.44,40.9,handoff,79,1,,2425
573,95.87,25.26,2.22,39.99,handoff,86,1,,2425
573,93.71,26.69,2.38,308.58,handoff,89,1,,2425
574,105.51,29.24,3.37,269.83,first_contact,25,0,,2425
574,95.39,26.3,2.13,49.55,first_contact,29,0,,2425
574,96.33,24.77,3.3,41.97,first_contact,33,0,,2425
574,104.58,40.35,2.25,141.03,first_contact,36,0,,2425
574,98.18,29.57,0.42,205.54,first_contact,53,0,,2425
574,96.93,27.88,2.27,328.0,first_contact,54,0,,2425
574,94.91,35.72,1.71,116.65,first_contact,57,0,,2425
574,95.85,31.64,1.03,129.32,first_contact,90,0,,2425
574,91.54,27.22,2.83,293.79,first_contact,91,0,,2425
574,96.19,33.2,1.66,132.62,first_contact,95,0,,2425
574,96.14,29.48,0.85,214.66,first_contact,99,0,,2425
574,102.44,39.48,3.6,100.36,first_contact,12,1,,2425
574,87.59,29.77,2.49,272.06,first_contact,16,1,,2425
574,94.72,25.98,2.17,24.06,first_contact,17,1,,2425
574,95.16,28.88,2.81,102.53,first_contact,30,1,,2425
574,95.13,31.72,0.85,105.97,first_contact,66,1,,2425
574,95.32,29.85,0.45,112.85,first_contact,68,1,,2425
574,95.87,32.33,1.33,118.33,first_contact,76,1,,2425
574,94.09,34.44,1.19,102.22,first_contact,77,1,,2425
574,96.87,29.24,1.39,45.26,first_contact,79,1,,2425
574,96.83,27.79,2.35,180.42,first_contact,86,1,,2425
574,91.13,28.24,2.46,304.23,first_contact,89,1,,2425
575,102.14,28.74,2.52,250.01,tackle,25,0,,2425
575,96.25,27.9,1.18,32.82,tackle,29,0,,2425
575,97.15,27.74,2.01,17.44,tackle,33,0,,2425
575,105.49,37.17,3.69,180.22,tackle,36,0,,2425
575,98.7,29.5,1.06,123.19,tackle,53,0,,2425
575,96.14,28.95,0.74,313.29,tackle,54,0,,2425
575,97.33,33.9,2.78,141.02,tackle,57,0,,2425
575,97.07,30.71,1.47,122.92,tackle,90,0,,2425
575,89.39,28.37,1.52,285.47,tackle,91,0,,2425
575,98.16,31.4,2.65,136.9,tackle,95,0,,2425
575,95.89,27.83,1.14,171.24,tackle,99,0,,2425
575,104.94,37.91,3.39,150.34,tackle,12,1,,2425
575,86.14,29.88,0.7,265.91,tackle,16,1,,2425
575,95.88,27.06,1.05,68.19,tackle,17,1,,2425
575,96.68,28.04,0.99,115.88,tackle,30,1,,2425
575,96.34,30.81,1.43,124.54,tackle,66,1,,2425
575,95.55,28.74,1.09,187.45,tackle,68,1,,2425
575,97.49,31.48,1.63,112.78,tackle,76,1,,2425
575,95.82,33.61,1.74,128.59,tackle,77,1,,2425
575,97.84,30.19,1.14,89.68,tackle,79,1,,2425
575,96.04,29.67,1.32,332.16,tackle,86,1,,2425
575,89.76,29.39,0.7,251.77,tackle,89,1,,2425
576,100.14,19.54,0.4,213.31,ball_snap,24,0,,2450
576,110.35,22.9,0.58,107.56,ball_snap,25,0,,2450
576,102.99,36.8,0.58,143.67,ball_snap,29,0,,2450
576,105.88,10.4,0.04,88.76,ball_snap,33,0,,2450
576,104.18,46.28,0.78,49.35,ball_snap,36,0,,2450
576,102.11,23.83,0.26,66.79,ball_snap,53,0,,2450
576,102.73,32.32,0.52,84.64,ball_snap,54,0,,2450
576,97.58,27.2,0.79,284.14,ball_snap,90,0,,2450
576,97.84,23.84,0.63,221.2,ball_snap,91,0,,2450
576,97.59,34.44,1.51,259.25,ball_snap,94,0,,2450
576,97.61,31.18,0.3,140.17,ball_snap,99,0,,2450
576,95.17,19.73,0.47,41.76,ball_snap,10,1,,2450
576,94.88,47.38,1.02,84.36,ball_snap,11,1,,2450
576,92.52,28.5,0.5,283.93,ball_snap,16,1,,2450
576,96.25,22.6,0.52,54.82,ball_snap,18,1,,2450
576,96.4,28.64,0.59,225.32,ball_snap,66,1,,2450
576,95.81,27.22,0.3,250.18,ball_snap,68,1,,2450
576,95.76,30.1,0.34,296.57,ball_snap,76,1,,2450
576,95.42,31.55,0.99,290.6,ball_snap,77,1,,2450
576,95.41,25.14,0.62,225.74,ball_snap,79,1,,2450
576,95.27,10.15,0.93,90.95,ball_snap,83,1,,2450
576,96.02,36.09,0.65,71.26,ball_snap,89,1,,2450
577,100.42,19.19,1.16,125.4,none,24,0,,2450
577,110.96,22.73,0.74,69.11,none,25,0,,2450
577,103.4,37.74,1.5,35.78,none,29,0,,2450
577,105.9,10.42,0.08,98.58,none,33,0,,2450
577,105.04,46.74,1.67,61.74,none,36,0,,2450
577,102.23,24.48,1.73,216.26,none,53,0,,2450
577,103.35,32.54,0.78,86.9,none,54,0,,2450
577,96.31,27.47,1.28,301.73,none,90,0,,2450
577,96.21,23.36,2.67,259.49,none,91,0,,2450
577,94.66,33.83,3.68,250.36,none,94,0,,2450
577,98.33,31.15,1.7,78.45,none,99,0,,2450
577,95.88,20.65,3.38,27.95,none,10,1,,2450
577,97.14,47.83,4.35,78.96,none,11,1,,2450
577,91.52,28.77,1.4,276.99,none,16,1,,2450
577,97.32,23.26,3.23,55.49,none,18,1,,2450
577,95.48,27.82,1.02,242.46,none,66,1,,2450
577,95.26,26.8,1.19,248.77,none,68,1,,2450
577,95.1,30.43,0.96,260.56,none,76,1,,2450
577,93.55,32.06,2.39,266.67,none,77,1,,2450
577,94.64,24.36,1.69,249.65,none,79,1,,2450
577,97.33,9.91,2.96,89.6,none,83,1,,2450
577,97.39,36.74,3.15,58.8,none,89,1,,2450
578,102.02,18.33,1.57,86.1,pass_forward,24,0,,2450
578,111.62,23.6,2.35,23.16,pass_forward,25,0,,2450
578,104.65,39.24,2.8,83.23,pass_forward,29,0,,2450
578,105.77,10.61,1.55,329.81,pass_forward,33,0,,2450
578,107.12,47.86,2.25,52.73,pass_forward,36,0,,2450
578,102.12,27.31,3.31,75.77,pass_forward,53,0,,2450
578,104.29,32.31,1.9,101.85,pass_forward,54,0,,2450
578,95.58,28.58,2.03,339.38,pass_forward,90,0,,2450
578,92.84,23.08,2.63,284.93,pass_forward,91,0,,2450
578,91.0,31.96,2.59,238.3,pass_forward,94,0,,2450
578,100.87,31.98,3.0,54.01,pass_forward,99,0,,2450
578,98.1,25.8,6.45,16.52,pass_forward,10,1,,2450
578,103.21,49.04,6.29,79.11,pass_forward,11,1,,2450
578,89.84,28.8,1.34,271.22,pass_forward,16,1,,2450
578,101.55,26.18,5.96,58.71,pass_forward,18,1,,2450
578,94.76,27.86,0.82,322.4,pass_forward,66,1,,2450
578,93.63,26.48,1.7,258.14,pass_forward,68,1,,2450
578,94.07,29.71,0.54,234.39,pass_forward,76,1,,2450
578,90.87,31.14,2.05,244.58,pass_forward,77,1,,2450
578,92.3,24.17,2.04,282.33,pass_forward,79,1,,2450
578,100.81,10.46,3.5,46.17,pass_forward,83,1,,2450
578,101.08,39.49,4.81,30.2,pass_forward,89,1,,2450
579,103.25,19.55,2.56,20.96,pass_arrived,24,0,,2450
579,112.69,27.15,4.62,16.58,pass_arrived,25,0,,2450
579,104.08,43.36,5.8,345.35,pass_arrived,29,0,,2450
579,104.54,13.2,3.17,346.46,pass_arrived,33,0,,2450
579,108.35,49.42,2.42,236.37,pass_arrived,36,0,,2450
579,102.77,30.92,3.7,16.13,pass_arrived,53,0,,2450
579,107.23,31.96,4.1,77.31,pass_arrived,54,0,,2450
579,94.86,31.31,3.31,351.13,pass_arrived,90,0,,2450
579,91.26,24.49,1.29,319.05,pass_arrived,91,0,,2450
579,90.26,31.39,0.96,105.72,pass_arrived,94,0,,2450
579,102.9,34.79,4.19,21.02,pass_arrived,99,0,,2450
579,99.42,32.71,5.45,8.9,pass_arrived,10,1,,2450
579,109.33,50.11,4.94,84.52,pass_arrived,11,1,,2450
579,88.84,28.84,0.92,268.05,pass_arrived,16,1,,2450
579,107.43,29.46,7.3,53.51,pass_arrived,18,1,,2450
579,94.69,28.95,1.69,48.99,pass_arrived,66,1,,2450
579,92.01,26.03,0.87,219.18,pass_arrived,68,1,,2450
579,94.29,30.41,1.51,10.92,pass_arrived,76,1,,2450
579,89.96,30.56,0.59,142.89,pass_arrived,77,1,,2450
579,90.87,25.13,1.18,324.16,pass_arrived,79,1,,2450
579,102.11,14.62,4.89,12.53,pass_arrived,83,1,,2450
579,101.87,44.88,5.96,215.39,pass_arrived,89,1,,2450
580,103.66,22.99,3.44,180.42,out_of_bounds,24,0,,2450
580,114.26,32.28,4.96,15.83,out_of_bounds,25,0,,2450
580,101.79,50.2,6.16,342.68,out_of_bounds,29,0,,2450
580,104.34,16.64,3.42,355.41,out_of_bounds,33,0,,2450
580,105.52,52.04,3.94,306.81,out_of_bounds,36,0,,2450
580,104.06,34.44,3.63,11.59,out_of_bounds,53,0,,2450
580,111.88,34.46,5.43,41.19,out_of_bounds,54,0,,2450
580,94.72,35.01,3.23,47.62,out_of_bounds,90,0,,2450
580,91.01,24.82,0.52,115.15,out_of_bounds,91,0,,2450
580,91.76,32.98,2.34,44.46,out_of_bounds,94,0,,2450
580,103.81,39.67,4.58,6.13,out_of_bounds,99,0,,2450
580,99.86,36.36,2.44,8.27,out_of_bounds,10,1,,2450
580,112.89,50.08,1.74,85.34,out_of_bounds,11,1,,2450
580,88.0,28.76,0.63,303.61,out_of_bounds,16,1,,2450
580,113.1,34.94,7.61,38.62,out_of_bounds,18,1,,2450
580,95.63,31.11,2.58,31.23,out_of_bounds,66,1,,2450
580,92.49,25.68,1.24,95.53,out_of_bounds,68,1,,2450
580,94.68,32.48,1.83,23.73,out_of_bounds,76,1,,2450
580,90.44,31.5,1.1,34.64,out_of_bounds,77,1,,2450
580,90.77,25.87,0.6,152.82,out_of_bounds,79,1,,2450
580,103.0,19.78,4.68,11.8,out_of_bounds,83,1,,2450
580,101.2,51.26,6.04,145.56,out_of_bounds,89,1,,2450
581,115.27,36.57,3.26,146.47,none,24,0,,2450
581,102.39,53.99,2.26,294.6,none,25,0,,2450
581,103.34,26.29,2.59,351.77,none,29,0,,2450
581,103.9,43.67,2.6,249.21,none,33,0,,2450
581,114.08,39.82,4.81,11.8,none,36,0,,2450
581,96.03,37.48,2.19,42.5,none,53,0,,2450
581,104.2,37.94,2.74,250.85,none,54,0,,2450
581,103.99,23.7,3.02,12.41,none,90,0,,2450
581,100.51,54.87,3.23,349.5,none,91,0,,2450
581,103.96,19.95,2.77,352.79,none,94,0,,2450
581,91.97,25.13,1.21,67.69,none,99,0,,2450
581,102.13,56.76,3.73,10.63,none,10,1,,2450
581,91.19,32.32,1.18,49.01,none,11,1,,2450
581,97.27,33.23,1.88,43.43,none,16,1,,2450
581,100.13,37.78,1.46,8.66,none,18,1,,2450
581,91.01,26.32,0.75,55.17,none,66,1,,2450
581,112.86,50.28,0.85,256.44,none,68,1,,2450
581,95.68,33.7,1.19,49.41,none,77,1,,2450
581,94.27,25.92,1.45,70.74,none,79,1,,2450
581,116.86,41.12,5.88,23.03,none,83,1,,2450
581,87.9,29.48,0.98,48.9,none,89,1,,2450
581,93.41,34.62,1.93,46.98,none,76,1,,2534
582,107.16,32.67,1.14,315.04,ball_snap,24,0,,2534
582,114.39,26.6,0.64,59.44,ball_snap,25,0,,2534
582,107.31,17.24,2.35,222.22,ball_snap,29,0,,2534
582,109.81,33.37,0.74,68.46,ball_snap,33,0,,2534
582,109.39,13.67,1.48,122.12,ball_snap,36,0,,2534
582,108.82,25.06,1.02,330.76,ball_snap,53,0,,2534
582,109.15,21.23,0.67,176.98,ball_snap,54,0,,2534
582,104.93,19.62,0.64,272.33,ball_snap,91,0,,2534
582,105.06,24.61,0.87,289.4,ball_snap,93,0,,2534
