time,jerseyNumber,behaviour,closeTeams,distantTeams,closeOps,distantOps,coordinate_x,coordinate_y,speed,direction
4358,90,16,6,4,10,1,38.86,30.16,0.93,278.51
4358,53,16,6,4,7,4,45.69,31.15,2.18,79.01
4358,54,16,7,3,7,4,44.88,26.45,1.45,138.18
4358,36,16,1,9,1,10,46.78,44.94,2.39,88.61
4358,25,16,1,9,0,11,55.48,31.24,1.56,62.96
4358,29,16,4,6,4,7,42.93,19.83,2.35,137.97
4358,91,16,5,5,9,2,38.35,24.08,3.29,279.6
4358,57,16,5,5,4,7,45.04,35.84,2.0,56.36
4358,99,16,6,4,10,1,38.96,26.8,2.18,254.83
4358,33,16,2,8,2,9,46.6,17.64,1.58,90.49
4358,94,16,5,5,8,3,37.89,33.9,3.37,279.47
4359,90,20,4,6,8,3,38.49,29.93,0.95,111.38
4359,53,20,3,7,1,10,48.74,31.89,3.41,50.32
4359,54,20,4,6,3,8,46.41,25.21,2.01,72.2
4359,36,20,1,9,1,10,48.86,45.15,1.38,163.78
4359,25,20,1,9,0,11,56.97,32.81,3.34,116.63
4359,29,20,2,8,2,9,45.13,16.93,4.58,153.36
4359,91,20,3,7,7,4,34.41,25.44,4.23,308.79
4359,57,20,2,8,2,9,46.19,38.32,4.19,8.68
4359,99,20,3,7,9,2,36.39,25.77,1.44,219.58
4359,33,20,2,8,2,9,48.91,17.76,1.8,59.12
4359,94,20,3,7,8,3,33.89,33.49,3.53,249.58
4360,90,7,4,6,8,3,40.4,31.07,3.67,54.62
4360,53,7,3,7,1,10,50.54,35.58,5.07,10.83
4360,54,7,3,7,3,8,48.03,28.02,4.46,19.69
4360,36,7,1,9,1,10,47.22,47.05,3.28,336.86
4360,25,7,1,9,0,11,56.02,37.75,6.21,346.51
4360,29,7,1,9,2,9,46.87,11.74,4.69,162.49
4360,91,7,3,7,6,5,32.02,29.25,3.94,309.98
4360,57,7,2,8,1,10,46.16,43.96,5.92,4.58
4360,99,7,3,7,7,4,36.86,25.46,2.01,68.48
4360,33,7,2,8,1,10,49.42,19.4,2.99,112.09
4360,94,7,3,7,7,4,31.38,31.68,2.27,232.81
4361,90,33,3,7,4,7,44.33,34.12,4.93,50.69
4361,53,33,4,6,0,11,50.6,41.64,5.89,251.0
4361,54,33,3,7,3,8,49.36,33.37,5.15,16.99
4361,36,33,2,8,1,10,46.7,50.95,2.88,115.52
4361,25,33,3,7,1,10,54.21,44.72,6.56,345.6
4361,29,33,0,10,1,10,48.0,8.29,2.05,137.65
4361,91,33,2,8,7,4,32.43,32.77,3.16,18.53
4361,57,33,3,7,1,10,47.33,49.92,4.93,19.71
4361,99,33,2,8,8,3,39.76,27.55,3.79,50.72
4361,33,33,1,9,2,9,49.32,23.63,4.21,287.2
4361,94,33,1,9,6,5,30.22,30.82,0.65,210.03
4465,90,16,7,3,10,1,48.02,30.12,0.02,206.38
4465,53,16,8,2,8,3,51.8,30.3,0.12,269.03
4465,54,16,8,2,9,2,51.8,27.13,0.32,220.35
4465,36,16,6,4,5,6,53.33,35.73,0.13,346.18
4465,25,16,0,10,0,11,63.32,28.86,0.02,274.88
4465,29,16,5,5,4,7,52.05,20.33,0.81,321.86
4465,91,16,6,4,8,3,48.4,24.28,0.11,135.14
4465,57,16,6,4,7,4,48.03,36.36,0.18,253.93
4465,99,16,8,2,10,1,48.1,27.63,0.22,248.0
4465,33,16,1,9,2,9,53.16,13.32,0.49,179.51
4465,94,16,7,3,9,2,48.25,32.25,0.07,141.79
4466,90,0,8,2,10,1,48.01,30.14,0.51,181.32
4466,53,0,8,2,8,3,51.61,30.39,0.66,275.85
4466,54,0,8,2,9,2,51.75,27.08,0.1,253.81
4466,36,0,5,5,5,6,53.24,36.0,1.08,348.49
4466,25,0,0,10,0,11,63.31,28.87,0.01,300.76
4466,29,0,6,4,5,6,51.7,21.47,1.36,333.29
4466,91,0,6,4,9,2,48.21,24.26,0.99,272.77
4466,57,0,6,4,7,4,47.73,36.23,0.77,215.44
4466,99,0,7,3,11,0,47.84,27.35,0.64,227.53
4466,33,0,1,9,1,10,53.44,14.04,1.01,22.43
4466,94,0,7,3,9,2,48.09,32.05,1.67,210.58
4467,90,10,8,2,11,0,48.53,29.17,1.37,144.8
4467,53,10,8,2,10,1,50.46,30.39,1.34,261.98
4467,54,10,7,3,9,2,51.75,27.32,0.51,44.33
4467,36,10,3,7,2,9,52.96,37.79,0.96,326.44
4467,25,10,0,10,0,11,63.3,28.87,0.14,221.34
4467,29,10,7,3,7,4,50.73,22.62,1.43,295.85
4467,91,10,6,4,11,0,46.5,24.38,0.75,230.09
4467,57,10,6,4,9,2,47.34,35.09,1.55,174.42
4467,99,10,7,3,11,0,47.2,26.74,0.66,216.6
4467,33,10,1,9,1,10,53.84,15.19,2.02,215.63
4467,94,10,7,3,11,0,46.63,29.3,3.18,207.96
4468,90,16,7,3,9,2,49.44,28.02,0.89,134.47
4468,53,16,8,2,9,2,49.1,29.96,0.87,195.08
4468,54,16,9,1,9,2,51.87,27.93,0.28,306.83
4468,36,16,3,7,3,8,52.78,37.45,2.12,188.48
4468,25,16,0,10,0,11,62.94,28.73,1.59,265.46
4468,29,16,7,3,8,3,49.32,22.78,0.89,193.26
4468,91,16,8,2,10,1,47.2,24.07,1.67,80.41
4468,57,16,7,3,10,1,48.09,33.21,2.27,154.88
4468,99,16,7,3,10,1,47.04,26.39,0.5,300.54
4468,33,16,3,7,2,9,53.3,18.17,4.02,352.25
4468,94,16,7,3,11,0,45.19,26.7,1.52,212.35
4469,90,7,9,1,9,2,49.76,27.92,1.0,54.51
4469,53,7,9,1,9,2,50.0,29.27,1.25,103.09
4469,54,7,10,0,9,2,51.32,27.8,1.3,331.67
4469,36,7,8,2,7,4,52.43,33.72,3.35,187.82
4469,25,7,3,7,1,10,60.1,28.79,3.5,278.76
4469,29,7,9,1,9,2,50.38,23.95,2.52,37.39
4469,91,7,9,1,9,2,49.52,25.28,2.82,48.66
4469,57,7,9,1,9,2,49.29,31.08,2.07,134.44
4469,99,7,9,1,9,2,46.8,27.39,1.56,111.3
4469,33,7,9,1,9,2,52.84,23.02,4.25,357.26
4469,94,7,8,2,10,1,45.11,26.72,0.89,91.3
4470,90,33,10,0,9,2,50.93,29.1,0.94,45.29
4470,53,33,10,0,9,2,51.29,29.38,0.86,90.1
4470,54,33,10,0,9,2,50.86,30.17,1.64,345.27
4470,36,33,10,0,9,2,51.89,31.14,1.14,217.16
4470,25,33,10,0,8,3,56.22,29.82,3.31,293.88
4470,29,33,10,0,9,2,52.17,26.74,2.98,24.67
4470,91,33,10,0,9,2,51.33,27.61,2.31,33.29
4470,57,33,10,0,9,2,50.86,30.37,1.07,84.7
4470,99,33,10,0,9,2,47.33,29.38,1.75,25.3
4470,33,33,10,0,9,2,52.86,26.5,2.42,36.85
4470,94,33,10,0,9,2,46.82,26.72,1.67,91.02
4502,90,0,7,3,9,2,51.23,29.07,0.46,313.52
4502,53,0,7,3,8,3,55.2,27.75,0.98,273.53
4502,54,0,8,2,8,3,54.96,31.24,0.42,163.78
4502,36,0,3,7,4,7,51.61,39.82,1.43,281.52
4502,25,0,0,10,0,11,67.08,28.57,1.4,128.81
4502,29,0,5,5,5,6,55.26,21.98,0.72,183.6
4502,91,0,6,4,10,1,51.3,34.1,0.56,348.91
4502,57,0,6,4,6,5,51.08,22.04,0.91,216.37
4502,99,0,7,3,10,1,51.38,31.8,0.57,308.14
4502,33,0,0,10,1,10,52.36,10.37,1.95,101.37
4502,94,0,7,3,9,2,51.38,25.09,0.69,330.94
4503,90,16,6,4,10,1,50.59,29.97,2.01,316.57
4503,53,16,7,3,9,2,53.0,27.62,3.78,269.78
4503,54,16,6,4,8,3,55.13,31.24,0.81,86.88
4503,36,16,3,7,4,7,51.59,40.31,1.8,65.54
4503,25,16,0,10,0,11,68.7,27.42,2.75,126.28
4503,29,16,3,7,3,8,55.37,21.14,1.63,171.16
4503,91,16,6,4,9,2,50.92,35.32,1.77,312.56
4503,57,16,4,6,6,5,50.0,21.58,1.94,266.31
4503,99,16,6,4,10,1,50.29,32.48,1.98,301.61
4503,33,16,0,10,1,10,55.4,10.02,3.66,92.28
4503,94,16,7,3,9,2,50.59,26.44,2.65,318.52
4504,90,16,6,4,9,2,48.58,31.72,1.55,263.16
4504,53,16,6,4,9,2,47.9,27.77,4.29,270.35
4504,54,16,6,4,6,5,56.55,31.04,2.03,135.85
4504,36,16,3,7,3,8,54.98,40.66,4.07,93.49
4504,25,16,0,10,0,11,71.45,25.19,4.09,139.62
4504,29,16,2,8,2,9,55.7,18.62,3.82,179.3
4504,91,16,6,4,7,4,50.85,37.31,2.09,51.31
4504,57,16,4,6,6,5,47.37,21.92,1.66,297.88
4504,99,16,6,4,9,2,48.14,33.77,2.05,294.32
4504,33,16,1,9,1,10,59.58,10.14,4.01,69.57
4504,94,16,6,4,8,3,47.89,28.72,3.2,293.64
4505,90,20,6,4,8,3,48.38,30.09,3.03,158.48
4505,53,20,4,6,7,4,44.59,27.62,1.79,248.47
4505,54,20,2,8,1,10,57.69,28.3,3.3,149.26
4505,36,20,1,9,2,9,59.37,39.77,3.82,115.92
4505,25,20,0,10,0,11,73.82,21.38,2.16,135.29
4505,29,20,1,9,2,9,55.42,13.57,4.67,177.33
4505,91,20,4,6,5,6,53.96,37.47,3.75,97.23
4505,57,20,3,7,5,6,47.28,22.68,2.01,66.03
4505,99,20,4,6,7,4,46.63,34.17,0.73,221.54
4505,33,20,1,9,1,10,62.57,12.95,5.32,26.1
4505,94,20,4,6,7,4,44.89,29.06,2.83,268.33
4506,90,21,5,5,7,4,51.09,26.55,4.82,124.87
4506,53,21,4,6,7,4,44.56,27.02,1.54,126.07
4506,54,21,3,7,2,9,60.14,25.6,4.44,112.07
4506,36,21,1,9,2,9,61.92,37.39,4.37,124.37
4506,25,21,1,9,0,11,73.56,21.84,3.01,344.39
4506,29,21,0,10,1,10,56.27,9.64,3.22,126.18
4506,91,21,1,9,2,9,58.15,36.31,4.95,105.74
4506,57,21,3,7,4,7,51.05,22.85,4.97,85.22
4506,99,21,3,7,8,3,47.6,33.7,2.62,108.0
4506,33,21,2,8,1,10,64.18,19.6,7.72,19.43
4506,94,21,3,7,7,4,42.34,28.62,1.8,233.23
4507,90,7,4,6,3,8,56.13,24.87,5.17,97.84
4507,53,7,3,7,7,4,47.11,26.3,3.1,95.14
4507,54,7,6,4,2,9,65.79,25.35,6.2,81.25
4507,36,7,4,6,3,8,66.76,35.09,5.58,104.32
4507,25,7,3,7,1,10,72.48,26.97,5.08,353.85
4507,29,7,0,10,1,10,60.02,10.11,4.65,66.77
4507,91,7,3,7,3,8,63.53,34.92,5.67,98.26
4507,57,7,2,8,3,8,57.04,23.62,6.31,79.62
4507,99,7,2,8,7,4,51.57,32.78,4.62,95.89
4507,33,7,4,6,2,9,67.91,27.27,8.09,35.4
4507,94,7,1,9,6,5,42.15,27.25,2.15,138.85
4508,90,33,2,8,3,8,61.15,25.02,4.44,86.42
4508,53,33,2,8,6,5,50.61,26.49,3.33,87.29
4508,54,33,5,5,2,9,72.08,27.46,5.59,62.52
4508,36,33,4,6,3,8,72.37,34.63,3.84,92.6
4508,25,33,4,6,3,8,72.46,31.59,2.86,37.13
4508,29,33,0,10,1,10,64.53,13.22,5.13,53.52
4508,91,33,4,6,3,8,69.2,34.68,4.64,90.44
4508,57,33,2,8,3,8,63.33,25.08,5.73,74.45
4508,99,33,2,8,5,6,56.63,32.79,4.96,88.29
4508,33,33,4,6,3,8,73.24,32.6,5.38,51.16
4508,94,33,1,9,4,7,45.29,25.91,3.92,103.42
4692,90,16,8,2,9,2,73.91,30.93,0.05,237.14
4692,53,16,7,3,7,4,78.91,32.6,0.02,220.25
4692,95,16,6,4,9,2,74.02,34.58,0.01,172.46
4692,54,16,6,4,8,3,77.68,28.42,0.63,351.73
4692,36,16,4,6,4,7,77.52,38.55,0.17,313.49
4692,25,16,0,10,0,11,89.38,21.59,0.01,93.94
4692,29,16,4,6,4,7,78.48,22.33,0.9,329.91
4692,91,16,5,5,7,4,74.21,24.12,0.05,227.04
4692,57,16,4,6,7,4,73.7,37.96,0.22,280.4
4692,99,16,6,4,10,1,74.07,27.35,0.13,266.31
4692,33,16,0,10,2,9,74.83,10.84,0.1,153.17
4693,90,0,8,2,9,2,73.76,30.93,0.91,302.3
4693,53,0,8,2,7,4,78.91,32.61,1.07,337.21
4693,95,0,6,4,9,2,74.01,34.63,1.3,346.32
4693,54,0,7,3,8,3,77.63,28.86,1.42,345.56
4693,36,0,5,5,5,6,77.46,38.7,0.74,332.51
4693,25,0,0,10,0,11,89.4,21.6,0.43,22.6
4693,29,0,5,5,4,7,77.97,22.96,1.82,329.17
4693,91,0,5,5,7,4,74.08,24.29,2.01,327.59
4693,57,0,4,6,7,4,73.3,38.05,0.83,296.86
4693,99,0,6,4,10,1,73.74,27.52,1.87,318.97
4693,33,0,0,10,2,9,75.1,10.68,1.72,105.37
4694,90,10,8,2,10,1,72.53,32.09,1.92,269.69
4694,53,10,8,2,7,4,77.9,34.7,3.02,332.7
4694,95,10,7,3,9,2,73.43,37.27,3.38,353.32
4694,54,10,8,2,10,1,76.88,31.3,3.4,339.81
4694,36,10,5,5,6,5,76.78,39.91,1.76,328.46
4694,25,10,0,10,0,11,89.47,22.58,2.51,350.21
4694,29,10,5,5,5,6,76.71,25.7,4.59,345.35
4694,91,10,6,4,9,2,72.2,27.73,4.56,346.03
4694,57,10,6,4,9,2,72.31,38.77,1.15,328.99
4694,99,10,7,3,10,1,71.83,30.39,4.43,342.16
4694,33,10,0,10,1,10,78.25,10.17,4.11,83.89
4695,90,16,8,2,10,1,72.85,34.36,2.81,41.24
4695,53,16,8,2,9,2,76.34,37.74,2.99,339.6
4695,95,16,8,2,8,3,73.38,41.06,2.85,22.51
4695,54,16,8,2,9,2,75.38,35.09,4.14,212.42
4695,36,16,8,2,8,3,75.78,41.58,1.88,150.23
4695,25,16,0,10,0,11,88.38,26.57,5.56,344.87
4695,29,16,8,2,9,2,75.91,31.75,6.45,111.62
4695,91,16,8,2,10,1,72.24,32.82,4.44,19.17
4695,57,16,8,2,8,3,72.19,39.9,1.21,43.15
4695,99,16,8,2,10,1,71.43,35.77,4.67,45.21
4695,33,16,0,10,1,10,83.03,11.81,5.8,59.34
4696,90,7,8,2,9,2,76.29,36.05,4.35,63.29
4696,53,7,8,2,9,2,75.7,40.35,2.6,340.32
4696,95,7,8,2,9,2,75.42,42.28,3.38,76.38
4696,54,7,8,2,9,2,76.63,39.48,4.74,27.9
4696,36,7,8,2,9,2,77.31,43.48,2.43,53.22
4696,25,7,0,10,2,9,86.66,33.26,7.26,346.13
4696,29,7,8,2,9,2,77.63,38.36,6.58,18.62
4696,91,7,8,2,9,2,74.84,35.91,3.91,45.96
4696,57,7,8,2,9,2,74.0,40.24,2.32,81.25
4696,99,7,8,2,9,2,73.04,39.24,2.18,27.77
4696,33,7,0,10,1,10,88.13,16.09,7.1,49.75
4697,90,33,9,1,8,3,80.41,38.3,3.94,57.09
4697,53,33,8,2,9,2,74.66,42.63,2.01,244.53
4697,95,33,9,1,9,2,79.71,42.78,2.91,76.95
4697,54,33,9,1,9,2,79.5,43.2,3.16,45.56
4697,36,33,9,1,9,2,79.42,44.27,1.66,98.05
4697,25,33,7,3,7,4,84.89,40.41,5.59,342.75
4697,29,33,9,1,8,3,79.84,44.15,4.6,17.2
4697,91,33,9,1,9,2,77.76,38.4,3.44,46.46
4697,57,33,9,1,9,2,76.64,40.66,2.21,75.06
4697,99,33,8,2,9,2,73.31,39.84,0.3,216.95
4697,33,33,0,10,1,10,93.8,20.84,6.7,46.92
4721,90,0,8,2,10,1,81.19,30.49,0.74,307.0
4721,53,0,7,3,9,2,84.5,31.8,0.13,207.46
4721,95,0,7,3,10,1,81.24,33.04,0.28,219.32
4721,54,0,7,3,8,3,84.61,27.97,0.3,230.98
4721,36,0,4,6,6,5,81.58,39.51,0.13,192.11
4721,25,0,0,10,0,11,97.01,29.4,0.03,113.47
4721,29,0,5,5,6,5,82.68,21.72,1.21,288.35
4721,91,0,7,3,10,1,81.28,25.63,0.43,259.74
4721,57,0,5,5,7,4,80.55,37.16,0.03,75.76
4721,99,0,8,2,10,1,81.04,27.88,0.28,329.65
4721,33,0,4,6,3,8,82.46,18.43,0.33,214.76
4722,90,16,8,2,10,1,79.95,31.52,2.18,308.3
4722,53,16,7,3,9,2,84.51,32.03,1.09,50.15
4722,95,16,7,3,10,1,80.83,33.53,1.19,290.75
4722,54,16,7,3,9,2,84.37,27.3,1.59,170.87
4722,36,16,4,6,5,6,81.81,39.82,1.68,44.46
4722,25,16,0,10,0,11,97.02,29.41,0.35,51.85
4722,29,16,5,5,7,4,80.58,22.4,3.54,294.72
4722,91,16,7,3,10,1,80.38,25.99,2.19,310.78
4722,57,16,5,5,7,4,80.66,37.15,1.56,100.42
4722,99,16,7,3,10,1,80.54,28.36,2.24,304.44
4722,33,16,3,7,3,8,82.79,18.18,1.3,135.95
4723,90,16,6,4,8,3,77.96,32.98,1.37,268.03
4723,53,16,7,3,6,5,86.34,33.03,2.02,89.49
4723,95,16,7,3,9,2,79.11,33.53,2.39,230.99
4723,54,16,5,5,4,7,85.41,24.96,3.31,153.35
4723,36,16,3,7,3,8,84.03,41.86,3.83,48.29
4723,25,16,0,10,0,11,97.62,29.83,1.08,94.19
4723,29,16,5,5,8,3,76.49,24.79,3.87,303.24
4723,91,16,7,3,9,2,78.1,28.52,3.91,318.11
4723,57,16,6,4,6,5,83.77,36.57,3.51,92.44
4723,99,16,7,3,9,2,77.31,30.24,3.68,295.02
4723,33,16,1,9,2,9,84.21,16.43,3.59,151.36
4724,90,16,4,6,8,3,77.71,31.87,2.67,169.62
4724,53,16,1,9,1,10,88.04,31.81,3.35,169.24
4724,95,16,4,6,8,3,77.6,30.4,4.56,196.6
4724,54,16,1,9,1,10,87.1,21.31,5.01,172.51
4724,36,16,1,9,2,9,87.43,44.89,4.31,47.96
4724,25,16,0,10,0,11,98.98,28.78,3.44,147.48
4724,29,16,4,6,7,4,74.21,26.31,2.36,251.46
4724,91,16,4,6,7,4,75.11,31.71,4.46,309.06
4724,57,16,2,8,2,9,87.28,37.06,2.35,56.6
4724,99,16,4,6,7,4,74.13,31.41,2.19,274.43
4724,33,16,1,9,2,9,86.02,11.84,5.64,160.72
4725,90,20,5,5,6,5,78.95,27.82,5.0,168.4
4725,53,20,1,9,1,10,87.04,26.69,6.33,193.37
4725,95,20,3,7,7,4,76.57,24.82,6.37,187.52
4725,54,20,1,9,2,9,86.52,15.11,7.02,189.44
4725,36,20,1,9,1,10,90.37,47.46,3.02,69.56
4725,25,20,0,10,0,11,101.01,23.94,6.35,164.11
4725,29,20,3,7,6,5,72.63,23.3,4.81,194.3
4725,91,20,2,8,6,5,71.29,34.0,3.39,284.19
4725,57,20,1,9,1,10,87.74,38.61,0.8,105.4
4725,99,20,4,6,7,4,73.08,30.72,2.19,198.28
4725,33,20,1,9,2,9,88.02,5.99,5.28,157.82
4726,90,22,4,6,5,6,79.71,22.23,5.04,166.32
4726,53,22,2,8,1,10,85.26,19.66,6.85,191.2
4726,95,22,4,6,4,7,76.04,17.91,6.47,176.63
4726,54,22,1,9,2,9,84.87,7.58,7.07,192.8
4726,36,22,0,10,1,10,92.8,47.06,2.66,138.01
4726,25,22,0,10,0,11,102.3,16.72,6.84,175.16
4726,29,22,2,8,3,8,72.1,17.19,5.96,178.21
4726,91,22,1,9,2,9,68.83,33.49,2.07,225.62
4726,57,22,0,10,1,10,87.8,36.7,2.76,176.98
4726,99,22,3,7,6,5,73.07,27.37,3.42,169.34
4726,33,22,1,9,2,9,89.76,2.23,2.46,185.2
4851,58,16,5,5,8,3,81.26,23.36,0.18,260.14
4851,53,16,6,4,7,4,85.17,30.15,0.03,94.29
4851,54,16,6,4,9,2,83.63,26.11,0.34,311.95
4851,59,16,5,5,7,4,80.71,36.31,0.28,248.7
4851,36,16,3,7,4,7,81.16,40.78,0.48,218.49
4851,25,16,0,10,0,11,95.57,26.58,0.29,119.99
4851,24,16,4,6,3,8,82.05,18.05,0.1,109.19
4851,29,16,6,4,8,3,84.49,33.13,1.8,292.93
4851,91,16,7,3,9,2,80.92,27.15,1.23,230.55
4851,99,16,7,3,9,2,81.0,32.21,0.35,281.43
4851,33,16,1,9,2,9,81.67,9.71,0.01,193.0
4852,58,0,5,5,8,3,80.84,23.68,2.32,312.59
4852,53,0,6,4,8,3,85.21,30.15,0.5,71.45
4852,54,0,6,4,9,2,83.05,26.48,0.87,305.76
4852,59,0,5,5,8,3,80.05,36.13,2.05,236.21
4852,36,0,3,7,4,7,81.37,41.0,1.42,60.36
4852,25,0,0,10,0,11,95.78,26.37,0.51,112.6
4852,24,0,4,6,3,8,82.14,18.15,0.49,92.34
4852,29,0,6,4,9,2,82.09,34.21,2.1,257.7
4852,91,0,7,3,9,2,79.41,26.4,2.49,258.66
4852,99,0,7,3,9,2,80.16,32.4,2.31,280.54
4852,33,0,1,9,2,9,81.67,9.71,0.62,103.72
4853,58,16,6,4,8,3,77.87,26.48,3.72,302.04
4853,53,16,5,5,3,8,86.13,30.54,1.04,109.3
4853,54,16,7,3,9,2,82.37,27.29,1.32,333.19
4853,59,16,6,4,9,2,77.5,33.8,4.06,221.74
4853,36,16,1,9,2,9,83.78,42.04,3.57,70.88
4853,25,16,0,10,0,11,96.58,26.2,1.01,108.69
4853,24,16,3,7,2,9,83.08,17.96,1.41,78.37
4853,29,16,5,5,6,5,82.65,36.49,3.36,26.93
4853,91,16,4,6,8,3,76.16,26.34,2.92,285.75
4853,99,16,6,4,9,2,76.58,32.97,3.15,265.91
4853,33,16,1,9,2,9,83.04,9.33,3.21,102.8
4854,58,20,4,6,7,4,74.78,27.34,2.25,257.17
4854,53,20,1,9,1,10,86.78,29.07,3.15,157.09
4854,54,20,5,5,8,3,81.87,28.6,0.81,218.0
4854,59,20,4,6,7,4,74.78,30.28,3.25,213.19
4854,36,20,1,9,2,9,87.89,43.42,3.98,46.81
4854,25,20,0,10,0,11,97.49,25.76,1.19,219.61
4854,24,20,0,10,1,10,84.77,18.91,2.03,51.8
4854,29,20,1,9,2,9,84.97,39.98,2.82,48.39
4854,91,20,4,6,7,4,73.93,27.9,2.29,298.5
4854,99,20,4,6,7,4,74.13,31.93,2.33,212.65
4854,33,20,0,10,1,10,87.97,8.39,6.02,100.44
4855,58,21,4,6,7,4,73.82,26.07,1.69,153.61
4855,53,21,3,7,1,10,88.82,25.03,4.09,137.75
4855,54,21,5,5,2,9,83.18,26.95,3.17,109.51
4855,59,21,4,6,7,4,74.01,28.47,1.02,177.54
4855,36,21,1,9,2,9,89.29,47.35,3.96,13.27
4855,25,21,2,8,1,10,94.76,25.31,3.0,282.87
4855,24,21,3,7,1,10,86.29,20.35,3.12,52.27
4855,29,21,1,9,2,9,86.57,40.08,2.99,128.29
4855,91,21,3,7,7,4,72.08,28.37,1.85,260.46
4855,99,21,4,6,7,4,74.23,29.46,2.33,149.2
4855,33,21,0,10,1,10,94.59,7.1,4.81,113.19
4856,58,7,3,7,6,5,76.41,25.01,3.75,100.04
4856,53,7,3,7,1,10,91.9,23.16,1.98,119.98
4856,54,7,4,6,2,9,87.74,27.06,4.96,77.54
4856,59,7,3,7,7,4,74.32,28.35,0.51,66.54
4856,36,7,0,10,1,10,89.99,50.84,2.46,33.99
4856,25,7,4,6,2,9,92.12,27.22,2.69,327.62
4856,24,7,3,7,1,10,89.81,22.87,4.82,47.34
4856,29,7,2,8,2,9,89.32,36.25,5.24,140.26
4856,91,7,3,7,6,5,70.48,27.44,1.1,208.88
4856,99,7,3,7,7,4,76.33,28.25,2.57,98.88
4856,33,7,0,10,1,10,96.56,4.96,1.84,185.72
4857,58,33,2,8,6,5,81.05,24.86,4.59,88.51
4857,53,33,4,6,2,9,92.22,22.9,0.2,224.7
4857,54,33,4,6,2,9,92.61,28.93,4.1,75.47
4857,59,33,3,7,7,4,74.88,28.82,0.93,64.26
4857,36,33,0,10,1,10,91.64,51.46,1.14,99.8
4857,25,33,4,6,2,9,91.79,29.42,1.49,147.56
4857,24,33,4,6,2,9,93.08,26.71,3.55,37.24
4857,29,33,4,6,2,9,93.15,32.22,4.41,135.34
4857,91,33,2,8,6,5,70.97,26.81,1.59,112.24
4857,99,33,3,7,7,4,79.18,28.7,3.02,76.02
4857,33,33,0,10,1,10,94.95,4.25,1.77,276.73
4873,58,16,5,5,8,3,94.39,23.83,0.02,300.82
4873,53,16,7,3,7,4,98.01,31.95,0.32,180.08
4873,54,16,7,3,8,3,98.14,27.05,0.33,277.9
4873,59,16,5,5,8,3,93.9,34.9,0.08,223.98
4873,36,16,1,9,1,10,99.51,45.6,0.98,73.46
4873,25,16,2,8,0,11,106.5,28.98,0.4,129.6
4873,24,16,4,6,5,6,97.43,38.12,0.46,189.56
4873,29,16,3,7,4,7,98.1,21.79,0.77,207.35
4873,91,16,6,4,8,3,94.21,27.73,0.32,322.8
4873,99,16,6,4,9,2,93.68,30.97,0.31,47.31
4873,33,16,0,10,1,10,94.44,10.71,0.2,206.57
4874,58,0,5,5,8,3,94.31,23.84,1.28,276.3
4874,53,0,7,3,7,4,98.0,32.06,0.17,221.23
4874,54,0,7,3,8,3,97.73,27.56,0.49,268.76
4874,59,0,5,5,8,3,93.74,34.86,1.03,248.82
4874,36,0,1,9,1,10,100.48,45.62,1.15,89.33
4874,25,0,2,8,0,11,106.7,28.9,0.48,140.7
4874,24,0,4,6,5,6,97.61,38.17,1.04,50.29
4874,29,0,3,7,4,7,97.61,21.24,1.04,206.64
4874,91,0,6,4,8,3,94.22,27.69,0.66,249.94
4874,99,0,6,4,9,2,93.73,31.36,0.7,314.38
4874,33,0,0,10,1,10,94.48,10.64,0.4,152.21
4875,58,16,5,5,8,3,91.73,24.0,3.04,268.32
4875,53,16,6,4,6,5,98.15,32.2,1.02,78.63
4875,54,16,7,3,7,4,97.46,26.92,1.01,177.33
4875,59,16,6,4,7,4,92.0,33.98,2.07,239.64
4875,36,16,1,9,1,10,101.89,45.68,1.96,90.98
4875,25,16,2,8,0,11,107.14,28.12,1.69,146.21
4875,24,16,3,7,2,9,99.02,39.63,2.99,28.04
4875,29,16,3,7,3,8,97.18,19.78,2.7,194.65
4875,91,16,6,4,8,3,92.87,27.61,1.71,289.03
4875,99,16,5,5,9,2,92.61,31.8,1.32,282.33
4875,33,16,0,10,1,10,94.85,9.98,1.2,107.85
4876,58,20,4,6,8,3,88.44,23.74,2.66,282.59
4876,53,20,4,6,2,9,100.01,32.43,1.68,94.4
4876,54,20,5,5,6,5,97.9,25.77,1.71,146.96
4876,59,20,4,6,7,4,90.31,32.91,1.3,243.54
4876,36,20,1,9,2,9,104.32,45.36,3.04,133.14
4876,25,20,0,10,0,11,108.49,26.11,2.81,169.73
4876,24,20,1,9,2,9,100.08,43.45,4.1,8.51
4876,29,20,2,8,2,9,96.32,16.05,4.08,185.43
4876,91,20,5,5,7,4,91.12,28.7,2.25,278.54
4876,99,20,5,5,7,4,91.25,31.9,0.97,249.08
4876,33,20,1,9,2,9,96.75,10.4,3.25,59.97
4877,58,21,3,7,6,5,86.73,25.03,1.35,180.46
4877,53,21,1,9,2,9,101.29,31.83,2.12,149.0
4877,54,21,2,8,2,9,99.38,23.86,3.66,141.19
4877,59,21,3,7,7,4,89.73,32.73,0.55,171.46
4877,36,21,1,9,1,10,105.89,41.35,5.47,162.87
4877,25,21,1,9,0,11,107.77,22.65,4.12,199.25
4877,24,21,1,9,2,9,100.38,47.48,2.57,24.83
4877,29,21,1,9,2,9,96.53,11.82,3.75,160.89
4877,91,21,3,7,7,4,88.34,28.19,2.97,263.54
