time,jerseyNumber,team,behaviour,coordinate_x,coordinate_y,speed,direction,closeTeams_1,closeTeams_2,closeTeams_3,closeTeams_4,closeTeams_5,closeTeams_6,closeTeams_7,closeTeams_8,closeTeams_9,closeTeams_10,distantTeams_1,distantTeams_2,distantTeams_3,distantTeams_4,distantTeams_5,distantTeams_6,distantTeams_7,distantTeams_8,distantTeams_9,distantTeams_10,closeOps_1,closeOps_2,closeOps_3,closeOps_4,closeOps_5,closeOps_6,closeOps_7,closeOps_8,closeOps_9,closeOps_10,closeOps_11,distantOps_1,distantOps_2,distantOps_3,distantOps_4,distantOps_5,distantOps_6,distantOps_7,distantOps_8,distantOps_9,distantOps_10,distantOps_11
585,79,1,19,96.53,21.59,2.91,301.98,16,66,68,76,77,79,-1,-1,-1,-1,12,17,18,30,89,-1,-1,-1,-1,-1,16,66,68,76,77,79,91,93,-1,-1,-1,12,17,18,24,25,29,30,33,36,53,54
585,89,1,19,111.4,23.86,5.06,17.76,17,89,-1,-1,-1,-1,-1,-1,-1,-1,12,16,18,30,66,68,76,77,79,-1,17,25,53,89,99,-1,-1,-1,-1,-1,-1,12,16,18,24,29,30,33,36,54,66,68
586,24,0,21,112.09,33.77,2.88,174.9,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,29,33,36,53,54,91,93,94,99,24,89,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,16,17,18,25,29,30,33,36,53,54
586,25,0,21,116.98,25.72,1.49,153.43,25,53,-1,-1,-1,-1,-1,-1,-1,-1,24,29,33,36,54,91,93,94,99,-1,25,53,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,16,17,18,24,29,30,33,36,54,66
586,29,0,21,106.85,11.48,2.73,336.22,29,36,54,-1,-1,-1,-1,-1,-1,-1,24,25,33,53,91,93,94,99,-1,-1,18,29,36,54,-1,-1,-1,-1,-1,-1,-1,12,16,17,24,25,30,33,53,66,68,76
586,33,0,21,115.22,40.53,3.46,29.59,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,25,29,36,53,54,91,93,94,99,12,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,17,18,24,25,29,30,36,53,54,66
586,36,0,21,109.64,12.37,2.61,269.7,29,36,54,99,-1,-1,-1,-1,-1,-1,24,25,33,53,91,93,94,-1,-1,-1,18,29,36,54,99,-1,-1,-1,-1,-1,-1,12,16,17,24,25,30,33,53,66,68,76
586,53,0,21,113.08,24.21,2.09,189.8,25,53,-1,-1,-1,-1,-1,-1,-1,-1,24,29,33,36,54,91,93,94,99,-1,17,25,53,-1,-1,-1,-1,-1,-1,-1,-1,12,16,18,24,29,30,33,36,54,66,68
586,54,0,21,107.24,13.13,3.09,205.04,29,36,54,99,-1,-1,-1,-1,-1,-1,24,25,33,53,91,93,94,-1,-1,-1,18,29,36,54,99,-1,-1,-1,-1,-1,-1,12,16,17,24,25,30,33,53,66,68,76
586,91,0,21,94.45,24.31,1.96,214.0,91,94,-1,-1,-1,-1,-1,-1,-1,-1,24,25,29,33,36,53,54,93,99,-1,16,76,77,79,91,94,-1,-1,-1,-1,-1,12,17,18,24,25,29,30,33,36,53,54
586,93,0,21,102.76,21.15,3.42,130.8,93,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,25,29,33,36,53,54,91,94,99,66,68,93,-1,-1,-1,-1,-1,-1,-1,-1,12,16,17,18,24,25,29,30,33,36,53
586,94,0,21,95.71,26.85,1.63,281.5,91,94,-1,-1,-1,-1,-1,-1,-1,-1,24,25,29,33,36,53,54,93,99,-1,16,76,77,79,91,94,-1,-1,-1,-1,-1,12,17,18,24,25,29,30,33,36,53,54
586,99,0,21,109.33,16.71,3.42,205.66,36,54,99,-1,-1,-1,-1,-1,-1,-1,24,25,29,33,53,91,93,94,-1,-1,18,36,54,99,-1,-1,-1,-1,-1,-1,-1,12,16,17,24,25,29,30,33,53,66,68
586,12,1,21,116.06,41.26,3.53,35.2,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,17,18,30,66,68,76,77,79,89,12,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,17,18,24,25,29,30,36,53,54,66
586,16,1,21,95.89,23.7,0.29,191.02,16,76,77,79,-1,-1,-1,-1,-1,-1,12,17,18,30,66,68,89,-1,-1,-1,16,76,77,79,91,94,-1,-1,-1,-1,-1,12,17,18,24,25,29,30,33,36,53,54
586,17,1,21,113.51,21.38,0.94,153.81,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,16,18,30,66,68,76,77,79,89,17,53,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,16,18,24,25,29,30,33,36,54,66
586,18,1,21,106.89,13.98,2.07,162.26,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,16,17,30,66,68,76,77,79,89,18,29,36,54,99,-1,-1,-1,-1,-1,-1,12,16,17,24,25,30,33,53,66,68,76
586,30,1,21,111.12,2.56,3.54,128.45,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,16,17,18,66,68,76,77,79,89,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,16,17,18,24,25,29,33,36,53,54
586,66,1,21,100.92,22.22,2.48,150.93,66,68,-1,-1,-1,-1,-1,-1,-1,-1,12,16,17,18,30,76,77,79,89,-1,66,68,93,-1,-1,-1,-1,-1,-1,-1,-1,12,16,17,18,24,25,29,30,33,36,53
586,68,1,21,101.44,21.64,2.33,123.36,66,68,-1,-1,-1,-1,-1,-1,-1,-1,12,16,17,18,30,76,77,79,89,-1,66,68,93,-1,-1,-1,-1,-1,-1,-1,-1,12,16,17,18,24,25,29,30,33,36,53
586,76,1,21,96.98,25.99,1.24,268.93,16,76,77,79,-1,-1,-1,-1,-1,-1,12,17,18,30,66,68,89,-1,-1,-1,16,76,77,79,91,94,-1,-1,-1,-1,-1,12,17,18,24,25,29,30,33,36,53,54
586,77,1,21,95.85,25.9,1.25,275.44,16,76,77,79,-1,-1,-1,-1,-1,-1,12,17,18,30,66,68,89,-1,-1,-1,16,76,77,79,91,94,-1,-1,-1,-1,-1,12,17,18,24,25,29,30,33,36,53,54
586,79,1,21,94.54,23.35,1.7,309.34,16,76,77,79,-1,-1,-1,-1,-1,-1,12,17,18,30,66,68,89,-1,-1,-1,16,76,77,79,91,94,-1,-1,-1,-1,-1,12,17,18,24,25,29,30,33,36,53,54
586,89,1,21,111.41,29.13,3.98,318.82,89,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,16,17,18,30,66,68,76,77,79,24,89,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,16,17,18,25,29,30,33,36,53,54
587,24,0,7,112.05,29.96,4.32,185.42,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,29,33,36,53,54,91,93,94,99,24,89,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,16,17,18,25,29,30,33,36,53,54
587,25,0,7,116.41,22.91,3.96,200.79,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,29,33,36,53,54,91,93,94,99,17,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,16,18,24,29,30,33,36,53,54,66
587,29,0,7,105.85,13.51,1.07,197.46,29,36,54,93,99,-1,-1,-1,-1,-1,24,25,33,53,91,94,-1,-1,-1,-1,18,29,36,54,93,99,-1,-1,-1,-1,-1,12,16,17,24,25,30,33,53,66,68,76
587,33,0,7,116.36,42.35,1.09,58.0,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,25,29,36,53,54,91,93,94,99,12,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,17,18,24,25,29,30,36,53,54,66
587,36,0,7,107.24,13.03,1.76,272.68,29,36,54,99,-1,-1,-1,-1,-1,-1,24,25,33,53,91,93,94,-1,-1,-1,18,29,36,54,99,-1,-1,-1,-1,-1,-1,12,16,17,24,25,30,33,53,66,68,76
587,53,0,7,111.37,20.99,4.64,206.5,53,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,25,29,33,36,54,91,93,94,99,17,53,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,16,18,24,25,29,30,33,36,54,66
587,54,0,7,106.63,11.53,0.67,244.48,29,36,54,99,-1,-1,-1,-1,-1,-1,24,25,33,53,91,93,94,-1,-1,-1,18,29,36,54,99,-1,-1,-1,-1,-1,-1,12,16,17,24,25,30,33,53,66,68,76
587,91,0,7,95.22,25.02,1.49,93.37,91,94,-1,-1,-1,-1,-1,-1,-1,-1,24,25,29,33,36,53,54,93,99,-1,16,76,77,79,91,94,-1,-1,-1,-1,-1,12,17,18,24,25,29,30,33,36,53,54
587,93,0,7,106.42,18.06,4.64,144.24,29,93,99,-1,-1,-1,-1,-1,-1,-1,24,25,33,36,53,54,91,94,-1,-1,18,29,66,68,93,99,-1,-1,-1,-1,-1,12,16,17,24,25,30,33,36,53,54,76
587,94,0,7,94.61,27.66,0.89,188.85,91,94,-1,-1,-1,-1,-1,-1,-1,-1,24,25,29,33,36,53,54,93,99,-1,16,76,77,79,91,94,-1,-1,-1,-1,-1,12,17,18,24,25,29,30,33,36,53,54
587,99,0,7,107.34,14.15,2.25,211.89,29,36,54,93,99,-1,-1,-1,-1,-1,24,25,33,53,91,94,-1,-1,-1,-1,18,29,36,54,93,99,-1,-1,-1,-1,-1,12,16,17,24,25,30,33,53,66,68,76
587,12,1,7,117.54,42.92,1.17,51.56,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,17,18,30,66,68,76,77,79,89,12,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,17,18,24,25,29,30,36,53,54,66
587,16,1,7,96.24,23.73,0.65,107.58,16,76,77,79,-1,-1,-1,-1,-1,-1,12,17,18,30,66,68,89,-1,-1,-1,16,76,77,79,91,94,-1,-1,-1,-1,-1,12,17,18,24,25,29,30,33,36,53,54
587,17,1,7,112.76,20.33,1.54,226.22,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,16,18,30,66,68,76,77,79,89,17,25,53,-1,-1,-1,-1,-1,-1,-1,-1,12,16,18,24,29,30,33,36,54,66,68
587,18,1,7,107.61,13.75,0.67,182.03,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,16,17,30,66,68,76,77,79,89,18,29,36,54,93,99,-1,-1,-1,-1,-1,12,16,17,24,25,30,33,53,66,68,76
587,30,1,7,112.61,1.83,1.34,148.13,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,16,17,18,66,68,76,77,79,89,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,16,17,18,24,25,29,33,36,53,54
587,66,1,7,102.95,19.05,4.59,148.86,66,68,-1,-1,-1,-1,-1,-1,-1,-1,12,16,17,18,30,76,77,79,89,-1,66,68,93,-1,-1,-1,-1,-1,-1,-1,-1,12,16,17,18,24,25,29,30,33,36,53
587,68,1,7,103.77,19.87,3.33,141.4,66,68,-1,-1,-1,-1,-1,-1,-1,-1,12,16,17,18,30,76,77,79,89,-1,66,68,93,-1,-1,-1,-1,-1,-1,-1,-1,12,16,17,18,24,25,29,30,33,36,53
587,76,1,7,96.87,25.74,0.68,140.03,16,76,77,79,-1,-1,-1,-1,-1,-1,12,17,18,30,66,68,89,-1,-1,-1,16,76,77,79,91,94,-1,-1,-1,-1,-1,12,17,18,24,25,29,30,33,36,53,54
587,77,1,7,94.81,26.52,0.75,288.01,16,76,77,79,-1,-1,-1,-1,-1,-1,12,17,18,30,66,68,89,-1,-1,-1,16,76,77,79,91,94,-1,-1,-1,-1,-1,12,17,18,24,25,29,30,33,36,53,54
587,79,1,7,93.97,23.68,0.95,180.13,16,76,77,79,-1,-1,-1,-1,-1,-1,12,17,18,30,66,68,89,-1,-1,-1,16,76,77,79,91,94,-1,-1,-1,-1,-1,12,17,18,24,25,29,30,33,36,53,54
587,89,1,7,110.9,31.55,1.12,290.1,89,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,16,17,18,30,66,68,76,77,79,24,89,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,16,17,18,25,29,30,33,36,53,54
588,24,0,33,111.2,25.21,5.0,196.71,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,29,33,36,53,54,91,93,94,99,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,16,17,18,25,29,30,33,36,53,54
588,25,0,33,114.11,18.48,5.27,212.92,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,29,33,36,53,54,91,93,94,99,17,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,16,18,24,29,30,33,36,53,54,66
588,29,0,33,106.77,13.26,1.69,123.77,29,36,53,54,93,99,-1,-1,-1,-1,24,25,33,91,94,-1,-1,-1,-1,-1,18,29,36,53,54,66,68,93,99,-1,-1,12,16,17,24,25,30,33,76,77,79,89
588,33,0,33,116.77,42.03,0.84,159.87,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,25,29,36,53,54,91,93,94,99,12,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,17,18,24,25,29,30,36,53,54,66
588,36,0,33,106.09,12.6,1.4,237.72,29,36,53,54,93,99,-1,-1,-1,-1,24,25,33,91,94,-1,-1,-1,-1,-1,18,29,36,53,54,66,68,93,99,-1,-1,12,16,17,24,25,30,33,76,77,79,89
588,53,0,33,109.03,16.11,4.91,209.01,29,36,53,54,93,99,-1,-1,-1,-1,24,25,33,91,94,-1,-1,-1,-1,-1,17,18,29,36,53,54,66,68,93,99,-1,12,16,24,25,30,33,76,77,79,89,91
588,54,0,33,106.56,12.08,0.58,278.62,29,36,53,54,93,99,-1,-1,-1,-1,24,25,33,91,94,-1,-1,-1,-1,-1,18,29,36,53,54,66,68,93,99,-1,-1,12,16,17,24,25,30,33,76,77,79,89
588,91,0,33,97.23,24.01,2.67,120.02,91,94,-1,-1,-1,-1,-1,-1,-1,-1,24,25,29,33,36,53,54,93,99,-1,16,76,77,79,91,94,-1,-1,-1,-1,-1,12,17,18,24,25,29,30,33,36,53,54
588,93,0,33,107.89,13.88,3.7,180.2,29,36,53,54,93,99,-1,-1,-1,-1,24,25,33,91,94,-1,-1,-1,-1,-1,18,29,36,53,54,66,68,93,99,-1,-1,12,16,17,24,25,30,33,76,77,79,89
588,94,0,33,95.85,28.0,1.9,93.54,91,94,-1,-1,-1,-1,-1,-1,-1,-1,24,25,29,33,36,53,54,93,99,-1,16,76,77,91,94,-1,-1,-1,-1,-1,-1,12,17,18,24,25,29,30,33,36,53,54
588,99,0,33,106.87,12.76,1.77,206.12,29,36,53,54,93,99,-1,-1,-1,-1,24,25,33,91,94,-1,-1,-1,-1,-1,18,29,36,53,54,66,68,93,99,-1,-1,12,16,17,24,25,30,33,76,77,79,89
588,12,1,33,117.74,42.93,0.58,204.36,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,17,18,30,66,68,76,77,79,89,12,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,17,18,24,25,29,30,36,53,54,66
588,16,1,33,97.09,23.29,1.05,119.98,16,76,77,79,-1,-1,-1,-1,-1,-1,12,17,18,30,66,68,89,-1,-1,-1,16,76,77,79,91,94,-1,-1,-1,-1,-1,12,17,18,24,25,29,30,33,36,53,54
588,17,1,33,111.32,19.2,2.39,225.82,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,16,18,30,66,68,76,77,79,89,17,25,53,-1,-1,-1,-1,-1,-1,-1,-1,12,16,18,24,29,30,33,36,54,66,68
588,18,1,33,106.61,12.82,1.74,224.1,18,66,68,-1,-1,-1,-1,-1,-1,-1,12,16,17,30,76,77,79,89,-1,-1,18,29,36,53,54,66,68,93,99,-1,-1,12,16,17,24,25,30,33,76,77,79,89
588,30,1,33,112.15,4.08,2.88,331.88,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,16,17,18,66,68,76,77,79,89,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,16,17,18,24,25,29,33,36,53,54
588,66,1,33,105.55,14.54,4.23,159.2,18,66,68,-1,-1,-1,-1,-1,-1,-1,12,16,17,30,76,77,79,89,-1,-1,18,29,36,53,54,66,68,93,99,-1,-1,12,16,17,24,25,30,33,76,77,79,89
588,68,1,33,105.4,16.45,3.7,170.08,18,66,68,-1,-1,-1,-1,-1,-1,-1,12,16,17,30,76,77,79,89,-1,-1,18,29,36,53,54,66,68,93,99,-1,-1,12,16,17,24,25,30,33,76,77,79,89
588,76,1,33,97.94,25.11,1.88,128.66,16,76,77,79,-1,-1,-1,-1,-1,-1,12,17,18,30,66,68,89,-1,-1,-1,16,76,77,79,91,94,-1,-1,-1,-1,-1,12,17,18,24,25,29,30,33,36,53,54
588,77,1,33,94.88,26.89,0.63,85.91,16,76,77,79,-1,-1,-1,-1,-1,-1,12,17,18,30,66,68,89,-1,-1,-1,16,76,77,79,91,94,-1,-1,-1,-1,-1,12,17,18,24,25,29,30,33,36,53,54
588,79,1,33,95.46,22.02,3.44,141.6,16,76,77,79,-1,-1,-1,-1,-1,-1,12,17,18,30,66,68,89,-1,-1,-1,16,76,77,79,91,-1,-1,-1,-1,-1,-1,12,17,18,24,25,29,30,33,36,53,54
588,89,1,33,110.43,30.27,2.01,197.34,89,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,16,17,18,30,66,68,76,77,79,89,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,16,17,18,24,25,29,30,33,36,53
589,25,0,16,108.97,42.36,0.22,220.1,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,50,53,54,57,90,91,93,95,99,17,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,29,30,50,53,54,57,66,68,76,77
589,29,0,16,110.28,18.06,0.55,151.58,29,53,57,91,93,-1,-1,-1,-1,-1,25,50,54,90,95,99,-1,-1,-1,-1,29,53,57,79,86,89,91,93,-1,-1,-1,16,17,25,30,50,54,66,68,76,77,81
589,50,0,16,111.86,27.03,0.38,292.8,50,54,90,95,99,-1,-1,-1,-1,-1,25,29,53,57,91,93,-1,-1,-1,-1,50,54,90,95,99,-1,-1,-1,-1,-1,-1,16,17,25,29,30,53,57,66,68,76,77
589,53,0,16,111.96,21.77,0.64,303.4,29,53,54,90,91,93,-1,-1,-1,-1,25,50,57,95,99,-1,-1,-1,-1,-1,29,53,54,66,68,79,89,90,91,93,-1,16,17,25,30,50,57,76,77,81,86,95
589,54,0,16,111.73,24.61,0.4,287.13,50,53,54,90,93,95,99,-1,-1,-1,25,29,57,91,-1,-1,-1,-1,-1,-1,50,53,54,66,76,90,93,95,99,-1,-1,16,17,25,29,30,57,68,77,79,81,86
589,57,0,16,108.46,14.98,0.19,266.17,29,57,91,-1,-1,-1,-1,-1,-1,-1,25,50,53,54,90,93,95,99,-1,-1,29,57,86,91,-1,-1,-1,-1,-1,-1,-1,16,17,25,30,50,53,54,66,68,76,77
589,90,0,16,108.73,23.91,0.2,221.12,50,53,54,90,91,93,95,99,-1,-1,25,29,57,-1,-1,-1,-1,-1,-1,-1,16,50,53,54,66,68,76,77,79,89,90,17,25,29,30,57,81,86,-1,-1,-1,-1
589,91,0,16,108.63,19.69,0.03,99.06,29,53,57,90,91,93,-1,-1,-1,-1,25,50,54,95,99,-1,-1,-1,-1,-1,16,29,53,57,66,68,79,86,89,90,91,17,25,30,50,54,76,77,81,95,99,-1
589,93,0,16,108.93,22.07,0.1,238.8,29,53,54,90,91,93,99,-1,-1,-1,25,50,57,95,-1,-1,-1,-1,-1,-1,16,29,53,54,66,68,76,79,86,89,90,17,25,30,50,57,77,81,95,-1,-1,-1
589,95,0,16,108.87,28.28,0.06,267.2,50,54,90,95,99,-1,-1,-1,-1,-1,25,29,53,57,91,93,-1,-1,-1,-1,50,54,66,76,77,81,90,95,99,-1,-1,16,17,25,29,30,53,57,68,79,86,89
589,99,0,16,108.6,25.63,0.43,241.66,50,54,90,93,95,99,-1,-1,-1,-1,25,29,53,57,91,-1,-1,-1,-1,-1,16,50,54,66,68,76,77,81,89,90,93,17,25,29,30,53,57,79,86,91,-1,-1
589,16,1,16,106.51,23.76,0.41,251.17,16,66,68,76,77,79,81,89,-1,-1,17,30,86,-1,-1,-1,-1,-1,-1,-1,16,66,68,76,77,79,81,89,90,91,93,17,25,29,30,50,53,54,57,86,95,-1
589,17,1,16,107.14,42.5,0.01,185.86,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,30,66,68,76,77,79,81,86,89,17,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,29,30,50,53,54,57,66,68,76,77
589,30,1,16,101.42,23.78,0.01,302.48,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,17,66,68,76,77,79,81,86,89,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,17,25,29,50,53,54,57,66,68,76
589,66,1,16,107.5,23.77,0.18,324.99,16,66,68,76,77,79,81,89,-1,-1,17,30,86,-1,-1,-1,-1,-1,-1,-1,16,53,54,66,68,76,77,79,81,89,90,17,25,29,30,50,57,86,-1,-1,-1,-1
589,68,1,16,107.02,22.22,0.15,93.88,16,66,68,76,77,79,86,89,-1,-1,17,30,81,-1,-1,-1,-1,-1,-1,-1,16,53,66,68,76,77,79,86,89,90,91,17,25,29,30,50,54,57,81,95,-1,-1
589,76,1,16,106.86,25.15,0.34,213.0,16,66,68,76,77,79,81,89,-1,-1,17,30,86,-1,-1,-1,-1,-1,-1,-1,16,54,66,68,76,77,79,81,89,90,93,17,25,29,30,50,53,57,86,91,-1,-1
589,77,1,16,106.41,26.54,0.1,276.98,16,66,68,76,77,81,-1,-1,-1,-1,17,30,79,86,89,-1,-1,-1,-1,-1,16,66,68,76,77,81,90,95,99,-1,-1,17,25,29,30,50,53,54,57,79,86,89
589,79,1,16,107.06,20.83,0.08,13.82,16,66,68,76,79,86,89,-1,-1,-1,17,30,77,81,-1,-1,-1,-1,-1,-1,16,29,53,66,68,76,79,86,89,90,91,17,25,30,50,54,57,77,81,95,99,-1
589,81,1,16,105.64,28.24,0.4,100.26,16,66,76,77,81,-1,-1,-1,-1,-1,17,30,68,79,86,89,-1,-1,-1,-1,16,66,76,77,81,95,99,-1,-1,-1,-1,17,25,29,30,50,53,54,57,68,79,86
589,86,1,16,106.39,18.63,0.19,50.77,68,79,86,89,-1,-1,-1,-1,-1,-1,16,17,30,66,76,77,81,-1,-1,-1,29,57,68,79,86,89,91,93,-1,-1,-1,16,17,25,30,50,53,54,66,76,77,81
589,89,1,16,107.6,21.21,0.5,172.42,16,66,68,76,79,86,89,-1,-1,-1,17,30,77,81,-1,-1,-1,-1,-1,-1,16,29,53,66,68,76,79,86,89,90,91,17,25,30,50,54,57,77,81,95,-1,-1
590,25,0,0,109.16,42.24,0.77,85.4,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,50,53,54,57,90,91,93,95,99,17,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,29,30,50,53,54,57,66,68,76,77
590,29,0,0,109.97,18.52,1.18,300.95,29,53,57,91,93,-1,-1,-1,-1,-1,25,50,54,90,95,99,-1,-1,-1,-1,29,53,57,79,86,89,91,93,-1,-1,-1,16,17,25,30,50,54,66,68,76,77,81
590,50,0,0,111.3,27.11,1.12,233.15,50,54,90,95,99,-1,-1,-1,-1,-1,25,29,53,57,91,93,-1,-1,-1,-1,50,54,66,90,95,99,-1,-1,-1,-1,-1,16,17,25,29,30,53,57,68,76,77,79
590,53,0,0,110.9,21.8,1.53,243.92,29,53,54,90,91,93,-1,-1,-1,-1,25,50,57,95,99,-1,-1,-1,-1,-1,29,53,54,66,68,79,89,90,91,93,-1,16,17,25,30,50,57,76,77,81,86,95
590,54,0,0,111.06,24.29,1.52,245.94,50,53,54,90,93,95,99,-1,-1,-1,25,29,57,91,-1,-1,-1,-1,-1,-1,50,53,54,66,68,76,90,93,95,99,-1,16,17,25,29,30,57,77,79,81,86,89
590,57,0,0,108.42,15.34,0.95,331.34,29,57,91,-1,-1,-1,-1,-1,-1,-1,25,50,53,54,90,93,95,99,-1,-1,29,57,86,89,91,-1,-1,-1,-1,-1,-1,16,17,25,30,50,53,54,66,68,76,77
590,90,0,0,108.21,23.96,1.51,298.28,50,53,54,90,91,93,95,99,-1,-1,25,29,57,-1,-1,-1,-1,-1,-1,-1,16,50,53,54,66,68,76,77,79,81,89,17,25,29,30,57,86,-1,-1,-1,-1,-1
590,91,0,0,108.6,19.78,1.02,336.67,29,53,57,90,91,93,-1,-1,-1,-1,25,50,54,95,99,-1,-1,-1,-1,-1,16,29,53,57,66,68,79,86,89,90,91,17,25,30,50,54,76,77,81,95,99,-1
590,93,0,0,108.69,22.03,1.22,292.51,29,53,54,90,91,93,99,-1,-1,-1,25,50,57,95,-1,-1,-1,-1,-1,-1,16,29,53,54,66,68,76,77,79,86,89,17,25,30,50,57,81,95,-1,-1,-1,-1
590,95,0,0,108.82,28.13,1.29,196.84,50,54,90,95,99,-1,-1,-1,-1,-1,25,29,53,57,91,93,-1,-1,-1,-1,50,54,66,76,77,81,90,95,99,-1,-1,16,17,25,29,30,53,57,68,79,86,89
590,99,0,0,107.43,25.65,2.02,254.1,50,54,90,93,95,99,-1,-1,-1,-1,25,29,53,57,91,-1,-1,-1,-1,-1,16,50,54,66,68,76,77,79,81,90,93,17,25,29,30,53,57,86,89,91,-1,-1
590,16,1,0,105.65,23.81,2.2,272.71,16,30,66,68,76,77,79,81,89,-1,17,86,-1,-1,-1,-1,-1,-1,-1,-1,16,30,66,68,76,77,79,81,89,90,91,17,25,29,50,53,54,57,86,95,-1,-1
590,17,1,0,107.18,42.52,1.04,65.18,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,30,66,68,76,77,79,81,86,89,17,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,29,30,50,53,54,57,66,68,76,77
590,30,1,0,101.42,23.79,0.88,114.11,16,30,-1,-1,-1,-1,-1,-1,-1,-1,17,66,68,76,77,79,81,86,89,-1,16,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,25,29,50,53,54,57,66,68,76,77
590,66,1,0,107.32,24.2,1.39,340.0,16,66,68,76,77,79,81,89,-1,-1,17,30,86,-1,-1,-1,-1,-1,-1,-1,16,50,53,54,66,68,76,77,79,81,89,17,25,29,30,57,86,-1,-1,-1,-1,-1
590,68,1,0,107.02,22.64,1.4,343.48,16,66,68,76,77,79,86,89,-1,-1,17,30,81,-1,-1,-1,-1,-1,-1,-1,16,53,54,66,68,76,77,79,86,89,90,17,25,29,30,50,57,81,95,-1,-1,-1
590,76,1,0,106.56,24.58,2.01,193.52,16,66,68,76,77,79,81,89,-1,-1,17,30,86,-1,-1,-1,-1,-1,-1,-1,16,54,66,68,76,77,79,81,89,90,93,17,25,29,30,50,53,57,86,91,-1,-1
590,77,1,0,106.29,26.23,1.85,189.16,16,66,68,76,77,81,-1,-1,-1,-1,17,30,79,86,89,-1,-1,-1,-1,-1,16,66,68,76,77,81,90,93,95,99,-1,17,25,29,30,50,53,54,57,79,86,89
590,79,1,0,107.08,21.05,0.94,281.17,16,66,68,76,79,86,89,-1,-1,-1,17,30,77,81,-1,-1,-1,-1,-1,-1,16,29,53,66,68,76,79,86,89,90,91,17,25,30,50,54,57,77,81,95,-1,-1
590,81,1,0,105.81,27.57,1.16,166.44,16,66,76,77,81,-1,-1,-1,-1,-1,17,30,68,79,86,89,-1,-1,-1,-1,16,66,76,77,81,90,95,99,-1,-1,-1,17,25,29,30,50,53,54,57,68,79,86
590,86,1,0,106.62,18.84,1.16,47.15,68,79,86,89,-1,-1,-1,-1,-1,-1,16,17,30,66,76,77,81,-1,-1,-1,29,57,68,79,86,89,91,93,-1,-1,-1,16,17,25,30,50,53,54,66,76,77,81
